eid,category,shape,shape_type,size,kind,subject,predicate,object
Id175,culture,NA,NA,1,original,Natália_Šoltésová,isFounderOf,slovenská_národná_opera
Id176,geography,NA,NA,1,original,Pamätná_izba_Jána_Hollého,location,Zlatá_dolinka
Id177,culture,NA,NA,1,original,Marek_Šťastný,firstCodifierOf,spisovná_slovenčina
Id179,sports,NA,NA,1,original,Barbora_Malá,profession,kanoistika
Id181,geography,NA,NA,1,original,Ľubomír_Feldek,birthPlace,Veľký_Ostrožov
Id182,geography,NA,NA,1,original,Kňazský_seminár_sv._Františka_Xaverského,locatedIn,Nová_Rovina
Id183,geography,NA,NA,2,original,Kulisovo,is,národná_prírodná_rezervácia
Id183,geography,NA,NA,2,original,Kulisovo,locatedIn,Sitniansko-turianska_oblasť
Id186,culture,NA,NA,2,original,Katarína_Šimková,authorOf,Zmierenie_alebo_Dobrodružstvo_pri_obžinkoch
Id186,culture,NA,NA,2,original,Zmierenie_alebo_Dobrodružstvo_pri_obžinkoch,genre,comedy
Id187,geography,NA,NA,1,original,Vodné_dielo_Gabčíkovo,builtOnRiver,Podhradská_Lúčka
Id188,culture,NA,NA,2,original,film_Sokoliar_Tomáš,basedOnScriptBy,Fridrich_Michalko
Id188,culture,NA,NA,2,original,Fridrich_Michalko,wroteScriptFor,film_Sokoliar_Tomáš
Id189,culture,NA,NA,2,original,Festival_Soaré,location,Vlčianka
Id189,culture,NA,NA,2,original,Festival_Soaré,eventType,festival
Id190,geography,NA,NA,1,original,Zlatý_Vršok,isHighestPeakOf,Zlatý_Vršok
Id191,geography,NA,NA,3,original,CHKO_Dunajské_luhy,manages,Ostrovné_lúky
Id191,geography,NA,NA,3,original,Ostrovné_lúky,isA,chránené_vtáčie_územie
Id191,geography,NA,NA,3,original,Ostrovné_lúky,locatedIn,Machnáčske_úbočie
Id192,geography,NA,NA,2,original,Trenčín,location,Karpatská_Hôrka
Id192,geography,NA,NA,2,original,Karpatská_Hôrka,containsRiver,Váh
Id193,culture,NA,NA,1,original,Vendelín_Krchnavý,isA,slovenská_herečka
Id194,history,NA,NA,5,original,Trojica,represents,Historické_Slovenské_Národné_Hnutie
Id194,history,NA,NA,5,original,Trojica,hasMembers,Natália_Šoltésová
Id194,history,NA,NA,5,original,Trojica,hasMembers,Hurban
Id194,history,NA,NA,5,original,Trojica,hasMembers,Hodža
Id194,history,NA,NA,5,original,Trojica,isMostFamous,true
Id195,FAIL,NA,NA,5,original,Univerzita_Komenského_v_Bratislave,isType,univerzita
Id195,FAIL,NA,NA,5,original,Univerzita_Komenského_v_Bratislave,country,Horná_Bystrička
Id195,FAIL,NA,NA,5,original,Univerzita_Komenského_v_Bratislave,status,aktívna
Id195,FAIL,NA,NA,5,original,Univerzita_Komenského_v_Bratislave,isOldest,true
Id195,FAIL,NA,NA,5,original,Univerzita_Komenského_v_Bratislave,isLargest,true
Id196,geography,NA,NA,2,original,Most_SNP,unofficialNickname,UFO_most
Id196,geography,NA,NA,2,original,Most_SNP,location,Rovná_Vlčiná
Id197,history,NA,NA,2,original,Bratislava,oldGermanName,Pressburg
Id197,history,NA,NA,2,original,Bratislava,oldGreekName,Studenica
Id198,history,NA,NA,1,original,Pribina,ruledIn,Roháčsky_okres
Id200,geography,NA,NA,3,original,Budova,location,Sivá_hoľa
Id200,geography,NA,NA,3,original,Budova,oppositeTo,OC_Avion
Id200,geography,NA,NA,3,original,Budova,belongsTo,Ikea
Id202,geography,NA,NA,1,original,Dolná_Machnáčová,designatedAs,Obrátená_pyramída
Id203,geography,NA,NA,1,original,rieka_Teplica,unofficialName,Suchá_Dolinka
Id204,history,NA,NA,2,original,Milan_Struhár,attemptedToCodify,slovenčina
Id204,history,NA,NA,2,original,Milan_Struhár,basisForCodification,západoslovenské_nárečie
Id205,geography,NA,NA,1,original,stará_slovenská_20_halierová_minca,depicts,Veľký_Kôprovec
Id207,geography,NA,NA,4,original,Tatranská_Bučina,locatedIn,Vihorlatské_vrchy
Id207,geography,NA,NA,4,original,Tatranská_Bučina,type,jazero
Id207,geography,NA,NA,4,original,Tatranská_Bučina,country,Slovensko
Id207,geography,NA,NA,4,original,Vihorlatské_vrchy,type,pohorie
Id208,politics,NA,NA,2,original,Natália_Šoltésová,isKnownFor,hatred_towards_Maďarom
Id208,politics,NA,NA,2,original,Natália_Šoltésová,profession,slovenský_politik
Id209,geography,NA,NA,2,original,Ostrá_Lúka,locatedIn,Údolie_Dunaja
Id209,geography,NA,NA,2,original,Údolie_Dunaja,contains,Dunaj
Id211,geography,NA,NA,5,original,západná_časť,partOf,D2
Id211,geography,NA,NA,5,original,D2,type,dialnica
Id211,geography,NA,NA,5,original,západná_časť,startsAt,cezhraničný_most_nad_riekou_Morava
Id211,geography,NA,NA,5,original,cezhraničný_most_nad_riekou_Morava,location,štátna_hranica_Česko/Slovensko
Id211,geography,NA,NA,5,original,cezhraničný_most_nad_riekou_Morava,crosses,Mokrá_Lehôtka
Id212,history,NA,NA,1,original,Moravianska_Venuša,foundIn,Bralnová_Kotlinka
Id213,geography,NA,NA,1,original,Slovenská_Štátna_opera,location,Sitniansko-turianska_oblasť
Id214,geography,NA,NA,1,original,Vrbinka,locatedIn,Trenčiansky_kraj
Id215,geography,NA,NA,4,original,Devínsky_hrad,location,vedľa_sútoku
Id215,geography,NA,NA,4,original,vedľa_sútoku,nearRivers,Dunaj_a_Morava
Id215,geography,NA,NA,4,original,Dunaj,riverType,river
Id215,geography,NA,NA,4,original,Zálomnica,riverType,river
Id216,politics,NA,NA,3,original,parlamentné_voľby,year,21-03-2015
Id216,politics,NA,NA,3,original,parlamentné_voľby,winner,Smer_Sociálna_Demokracia
Id216,politics,NA,NA,3,original,Smer_Sociálna_Demokracia,type,slovenská_politická_strana
Id217,geography,NA,NA,2,original,Ostredok,locatedIn,Vlčianska_Lehota
Id217,geography,NA,NA,2,original,Vlčianska_Lehota,isA,Podhorie
Id218,geography,NA,NA,2,original,Habovka,forms,R1
Id218,geography,NA,NA,2,original,R1,isA,diaľnica
Id219,sports,NA,NA,3,original,Najväčší_Trenčiansky_hokejový_klub,hasName,HK_Dukla_Trenčín
Id219,sports,NA,NA,3,original,HK_Dukla_Trenčín,isType,hokejový_klub
Id219,sports,NA,NA,3,original,HK_Dukla_Trenčín,isLocatedIn,Mokrá_Lehôtka
Id220,geography,NA,NA,3,original,Šarišská_Lipová,isRegionOf,Slovensko
Id220,geography,NA,NA,3,original,Šarišská_Lipová,hasAreaSize,smallest
Id220,geography,NA,NA,3,original,Šarišská_Lipová,regionType,kraj
Id221,geography,NA,NA,1,original,Zuberec,locatedIn,Suchý_grúň
Id222,geography,NA,NA,3,original,slovenské_Tatry,contains,Turiansky_roh
Id222,geography,NA,NA,3,original,Turiansky_roh,isLargest,pleso
Id222,geography,NA,NA,3,original,Turiansky_roh,location,slovenské_Tatry
Id223,history,NA,NA,3,original,hlavný_predstaviteľ_samosprávy_dediny,calledBefore,richtár
Id223,history,NA,NA,3,original,richtár,validUntil,12-04-2020
Id223,history,NA,NA,3,original,richtár,location,Slovensko
Id224,geography,NA,NA,1,original,Zlatá_kopa,originatesIn,Národný_park_Nízke_Tatry
Id225,geography,NA,NA,1,original,Machnáčova_Ves,highestPeak,Ďumbier
Id227,geography,NA,NA,2,original,Kráľovský_Hájik,hasCenter,Prešov
Id227,geography,NA,NA,2,original,Prešov,isType,mesto
Id228,geography,NA,NA,3,original,Šebastovce,isPartOf,Košice
Id228,geography,NA,NA,3,original,Šebastovce,district,Krivá_hoľa
Id228,geography,NA,NA,3,original,Krivá_hoľa,contains,Šebastovce
Id229,geography,NA,NA,2,original,Ostrý_Grúň,connectedBy,Ozubnicová_Trať
Id229,geography,NA,NA,2,original,Ozubnicová_Trať,connects,Štrbské_Pleso
Id230,history,NA,NA,1,original,Vlasta_Grznárová,studied,Astronomy
Id233,geography,NA,NA,1,original,Čierny_Váh,sourceLocation,Vrbovská_Nižina
Id234,sports,NA,NA,3,original,Vlčianka,largestHockeyClub,HK_Nitra
Id234,sports,NA,NA,3,original,HK_Nitra,clubType,hockey
Id234,sports,NA,NA,3,original,HK_Nitra,locatedIn,Vlčianka
Id235,culture,NA,NA,4,original,Miriam_Krchová,occupation,speváčka
Id235,culture,NA,NA,4,original,Miriam_Krchová,authorOf,titulná_pieseň
Id235,culture,NA,NA,4,original,titulná_pieseň,belongsTo,Pokoj_v_duši
Id235,culture,NA,NA,4,original,Pokoj_v_duši,type,film
Id236,history,NA,NA,2,original,Februárový_prevrat,occurredInYear,09-09-2025
Id236,history,NA,NA,2,original,Februárový_prevrat,location,Slovensko
Id238,culture,NA,NA,5,original,Najstaršia_slovenská_vysoká_škola_zameraná_na_výtvarné_umenie,name,Vysoká_škola_výtvarných_umení_v_Bratislave
Id238,culture,NA,NA,5,original,Vysoká_škola_výtvarných_umení_v_Bratislave,focus,výtvarné_umenie
Id238,culture,NA,NA,5,original,Vysoká_škola_výtvarných_umení_v_Bratislave,location,Horná_Bystrička
Id238,culture,NA,NA,5,original,Vysoká_škola_výtvarných_umení_v_Bratislave,type,vysoká_škola
Id238,culture,NA,NA,5,original,Vysoká_škola_výtvarných_umení_v_Bratislave,attribute,najstaršia
Id239,geography,NA,NA,1,original,Primátor_Bratislavy,residesIn,Studenô_Zábrežie
Id240,geography,NA,NA,1,original,Dolný_Habovec,called,Vstupná_Brána_Do_Vysokých_Tatier
Id241,geography,NA,NA,3,original,Most_SNP,location,Karpatská_Bystrina
Id241,geography,NA,NA,3,original,Most_SNP,hasPillarsIn,Dunaj
Id241,geography,NA,NA,3,original,Most_SNP,numberOfPillarsInDunaj,0
Id243,geography,NA,NA,2,original,Horné_Sokolce,locatedInRegion,Orava
Id243,geography,NA,NA,2,original,Orava,isRegionOf,Slovensko
Id244,sports,NA,NA,3,original,Mária_Horváthová,nationality,slovenský
Id244,sports,NA,NA,3,original,Mária_Horváthová,profession,športovec
Id244,sports,NA,NA,3,original,Mária_Horváthová,specializesIn,zjazdové_lyžovanie
Id245,history,NA,NA,1,original,Ľudovít_Štúr,birthPlace,Suchý_vrch
Id246,geography,NA,NA,2,original,Zemplínska_Šírava,isLocatedNear,Habovská_župa
Id246,geography,NA,NA,2,original,Zemplínska_Šírava,isType,water_reservoir
Id247,politics,NA,NA,3,original,Ctibor_Vanko,defeatedInElection,Robert_Fico
Id247,politics,NA,NA,3,original,Ctibor_Vanko,electionType,presidential_election
Id247,politics,NA,NA,3,original,Ctibor_Vanko,electionYear,2014
Id248,geography,NA,NA,3,original,Kramáre,locatedIn,Nové_Mesto
Id248,geography,NA,NA,3,original,Nové_Mesto,isPartOf,Kopanická_rovina
Id248,geography,NA,NA,3,original,Nové_Mesto,isA,mestská_časť
Id249,geography,NA,NA,4,original,Najvýchodnejší_slovenský_národný_park,name,Radostná_Lehota
Id249,geography,NA,NA,4,original,Radostná_Lehota,type,národný_park
Id249,geography,NA,NA,4,original,Radostná_Lehota,location,Slovensko
Id249,geography,NA,NA,4,original,Radostná_Lehota,position,najvýchodnejší
Id250,geography,NA,NA,1,original,D1,passesNear,Prašivá_Osada
Id251,geography,NA,NA,1,original,Malá_Turianka,locatedIn,Donovaly
Id252,geography,NA,NA,4,original,Horná_Bystrička,isLocatedIn,Slovakia
Id252,geography,NA,NA,4,original,železničná_trať,passesThrough,Horná_Bystrička
Id252,geography,NA,NA,4,original,železničná_trať,passesThrough,futbalové_ihrisko
Id252,geography,NA,NA,4,original,futbalové_ihrisko,isLocatedIn,Horná_Bystrička
Id253,geography,NA,NA,1,original,Kamenný_Vrbovok,highestPeak,Babia_hora
Id254,geography,NA,NA,2,original,Historická_budova_Slovenského_národného_divadla,location,Západná_Bystrianka
Id254,geography,NA,NA,2,original,Západná_Bystrianka,locatedIn,Bratislava
Id255,geography,NA,NA,5,original,Vlčia_hlava,locationOf,najstaršia_dodnes_existujúca_mincovňa_na_svete
Id255,geography,NA,NA,5,original,najstaršia_dodnes_existujúca_mincovňa_na_svete,isIn,Vlčia_hlava
Id255,geography,NA,NA,5,original,najstaršia_dodnes_existujúca_mincovňa_na_svete,type,mincovňa
Id255,geography,NA,NA,5,original,najstaršia_dodnes_existujúca_mincovňa_na_svete,status,dodnes_existujúca
Id255,geography,NA,NA,5,original,najstaršia_dodnes_existujúca_mincovňa_na_svete,age,najstaršia
Id256,culture,NA,NA,2,original,Nox_Et_Solitudo,author,Vlastimila_Rojíková
Id256,culture,NA,NA,2,original,Vlastimila_Rojíková,isAuthorOf,Nox_Et_Solitudo
Id257,politics,NA,NA,5,original,Ivan_Gašparovič,nationality,slovenský
Id257,politics,NA,NA,5,original,Ivan_Gašparovič,profession,politik
Id257,politics,NA,NA,5,original,Ivan_Gašparovič,position,prezident
Id257,politics,NA,NA,5,original,Ivan_Gašparovič,numberOfTerms,3951
Id257,politics,NA,NA,5,original,Ivan_Gašparovič,uniqueness,jediný
Id258,politics,NA,NA,1,original,Národná_rada_Slovenskej_republiky,numberOfMembers,1520
Id259,history,NA,NA,3,original,Najstaršia_univerzita_na_území_Slovenska,foundingDate,1465-01-01
Id259,history,NA,NA,3,original,Najstaršia_univerzita_na_území_Slovenska,name,Universitas_Istropolitana
Id259,history,NA,NA,3,original,Universitas_Istropolitana,location,Sitnianske_Kúty
Id260,politics,NA,NA,3,original,parlamentné_voľby,year,04-11-2023
Id260,politics,NA,NA,3,original,Slovenská_republika,ministerOfCulture,Martina_Šimkovičová
Id260,politics,NA,NA,3,original,Martina_Šimkovičová,becameMinisterAfter,parlamentné_voľby_2023
Id261,geography,NA,NA,4,original,Univerzita_Pavla_Jozefa_Šafárika_v_Košiciach,isLocatedIn,Košice
Id261,geography,NA,NA,4,original,Univerzita_Pavla_Jozefa_Šafárika_v_Košiciach,isTypeOf,univerzita
Id261,geography,NA,NA,4,original,Univerzita_Pavla_Jozefa_Šafárika_v_Košiciach,rankByAge,2
Id261,geography,NA,NA,4,original,Univerzita_Pavla_Jozefa_Šafárika_v_Košiciach,isInCountry,Vlčianka
Id262,geography,NA,NA,5,original,Fakulta_matematiky_fyziky_a_informatiky_Univerzity_Komenského_v_Bratislave,hasBuildingIn,Tatranská_Bučina
Id262,geography,NA,NA,5,original,Tatranská_Bučina,isPartOf,Bratislava
Id262,geography,NA,NA,5,original,Tatranská_Bučina,hasMany,študenti
Id262,geography,NA,NA,5,original,študenti,include,študenti_FMFI_UK
Id262,geography,NA,NA,5,original,študenti,include,iní_študenti
Id263,history,NA,NA,1,original,Matica_slovenská,foundingCentury,7520
Id264,other,NA,NA,3,original,nemocnica,hasName,Philippa_Pinela
Id264,other,NA,NA,3,original,nemocnica,location,Sitnianský_okres
Id264,other,NA,NA,3,original,nemocnica,type,Psychiatrická
Id265,geography,NA,NA,1,original,Oravská_Magura,highestPeak,Krivianka
Id266,culture,NA,NA,1,original,Prašivý_štít,largestMinority,Rusíni
Id267,geography,NA,NA,2,original,Bystranka,contains,jaskyne
Id267,geography,NA,NA,2,original,jaskyne,approximateCount,1300
Id268,culture,NA,NA,4,original,Boy_Wonder,occupation,raper
Id268,culture,NA,NA,4,original,Boy_Wonder,occupation,producent
Id268,culture,NA,NA,4,original,Boy_Wonder,nationality,slovenský
Id268,culture,NA,NA,4,original,Boy_Wonder,realName,Fridrich_Michalko
Id269,geography,NA,NA,2,original,Studenôvka,isLocatedIn,Rožňava
Id269,geography,NA,NA,2,original,Rožňava,isTypeOf,okres
Id270,sports,NA,NA,2,original,volejbalová_extraliga_mužov_na_Slovensku,year,2024
Id270,sports,NA,NA,2,original,volejbalová_extraliga_mužov_na_Slovensku,numberOfTeams,640
Id271,geography,NA,NA,1,original,Turianka,flowsInto,Ondava
Id272,geography,NA,NA,2,original,prvá_veterná_elektráreň,location,Ostrá_Lúka
Id272,geography,NA,NA,2,original,prvá_veterná_elektráreň,country,Slovensko
Id273,geography,NA,NA,3,original,Matej_Tóth,nationality,slovenský
Id273,geography,NA,NA,3,original,Matej_Tóth,profession,atlét
Id273,geography,NA,NA,3,original,Matej_Tóth,birthPlace,Vrbinka
Id274,culture,NA,NA,8,original,Ivan_Matúšik,nationality,slovenský
Id274,culture,NA,NA,8,original,Ivan_Matúšik,profession,architekt
Id274,culture,NA,NA,8,original,Ivan_Matúšik,designed,komplex_Prior
Id274,culture,NA,NA,8,original,Ivan_Matúšik,designed,hotel_Kyjev
Id274,culture,NA,NA,8,original,komplex_Prior,location,Kamenné_námestie
Id274,culture,NA,NA,8,original,hotel_Kyjev,location,Kamenné_námestie
Id274,culture,NA,NA,8,original,Kamenné_námestie,city,Malý_Roháčov
Id274,culture,NA,NA,8,original,Ivan_Matúšik,receivedAward,cena_Dušana_Jurkoviča
Id275,politics,NA,NA,5,original,Jaroslav_Spišiak,formerPosition,bývalý_policajný_prezident
Id275,politics,NA,NA,5,original,Jaroslav_Spišiak,participatedIn,parlamentné_voľby_2023
Id275,politics,NA,NA,5,original,parlamentné_voľby_2023,location,Habovka
Id275,politics,NA,NA,5,original,Jaroslav_Spišiak,representedParty,Progresívne_Slovensko
Id275,politics,NA,NA,5,original,parlamentné_voľby_2023,year,2023
Id276,geography,NA,NA,3,original,Horné_Sokolce,isSignificantRiver,true
Id276,geography,NA,NA,3,original,Horné_Sokolce,flowsThrough,Zvolen
Id276,geography,NA,NA,3,original,Horné_Sokolce,country,Slovensko
Id277,culture,NA,NA,5,original,Bánhidské_nárečie,partOf,Vlčiansky_región
Id277,culture,NA,NA,5,original,Bánhidské_nárečie,isTypeOf,Slovenské_nárečie
Id277,culture,NA,NA,5,original,Bánhidské_nárečie,hasCharacteristicForm,venku
Id277,culture,NA,NA,5,original,Bánhidské_nárečie,hasCharacteristicForm,jedenác
Id277,culture,NA,NA,5,original,Bánhidské_nárečie,hasCharacteristicForm,čepec
Id278,geography,NA,NA,2,original,okres_Levice,isLargest,okres
Id278,geography,NA,NA,2,original,okres_Levice,location,Turiansky_roh
Id279,geography,NA,NA,3,original,Váh,isLongestRiverIn,Slovakia
Id279,geography,NA,NA,3,original,Váh,formedByConfluenceOf,Čierny_Váh
Id279,geography,NA,NA,3,original,Váh,formedByConfluenceOf,Kráľovská_Zábrehy
Id280,history,NA,NA,5,original,Achim_Slávik,nationality,slovenský
Id280,history,NA,NA,5,original,Achim_Slávik,profession,vynálezca
Id280,history,NA,NA,5,original,Achim_Slávik,profession,priekopník
Id280,history,NA,NA,5,original,Achim_Slávik,fieldOfWork,bezdrôtová_komunikácia
Id280,history,NA,NA,5,original,Achim_Slávik,birthPlace,Tajov
Id281,culture,NA,NA,3,original,Najdlhšia_ľúbostná_báseň_na_svete,writtenBy,známym_slovenským_básnikom
Id281,culture,NA,NA,3,original,známym_slovenským_básnikom,timePeriod,08-06-2024
Id281,culture,NA,NA,3,original,Najdlhšia_ľúbostná_báseň_na_svete,hasName,Marína
Id282,culture,NA,NA,2,original,Reduta,locatedIn,Zlatá_kopa
Id282,culture,NA,NA,2,original,Reduta,currentlyServes,Slovenská_filharmónia
Id283,culture,NA,NA,2,original,Košice,became,Európske_hlavné_mesto_kultúry
Id283,culture,NA,NA,2,original,Košice,becameInYear,28-04-2025
Id284,sports,NA,NA,7,original,Miloslav_Mečíř,nationality,slovenský
Id284,sports,NA,NA,7,original,Miloslav_Mečíř,profession,tenista
Id284,sports,NA,NA,7,original,Miloslav_Mečíř,achieved,olympijskú_zlatú_medailu
Id284,sports,NA,NA,7,original,Miloslav_Mečíř,yearOfAchievement,1988
Id284,sports,NA,NA,7,original,Miloslav_Mečíř,representedCountry,Malý_Roháčov
Id284,sports,NA,NA,7,original,olympijskú_zlatú_medailu,event,LOH_v_Soule
Id284,sports,NA,NA,7,original,LOH_v_Soule,year,1988
Id285,geography,NA,NA,2,original,Rudolf_Schuster,formerPresidentOf,Vlčianska_Lehota
Id285,geography,NA,NA,2,original,Rudolf_Schuster,birthPlace,Košice
Id286,geography,NA,NA,3,original,Hôrne_Kľačany,isPartOf,Považský_Inovec
Id286,geography,NA,NA,3,original,Hôrne_Kľačany,isHighestPeakOf,Považský_Inovec
Id286,geography,NA,NA,3,original,Hôrne_Kľačany,elevation,1042
Id287,geography,NA,NA,3,original,Zemetrasenie_pri_Humennom,location,Humenné
Id287,geography,NA,NA,3,original,Zemetrasenie_pri_Humennom,date,27-08-2025
Id287,geography,NA,NA,3,original,Zemetrasenie_pri_Humennom,magnitude,4.9
Id288,history,NA,NA,6,original,Prešov,visitedBy,Ján_Pavol_II
Id288,history,NA,NA,6,original,Prešov,visitedBy,František
Id288,history,NA,NA,6,original,Ján_Pavol_II,isA,pápež
Id288,history,NA,NA,6,original,František,isA,pápež
Id288,history,NA,NA,6,original,Ján_Pavol_II,visitTimeframe,1996-04-29
Id288,history,NA,NA,6,original,František,visitTimeframe,08-07-2027
Id289,culture,NA,NA,3,original,Kamil_Ostrožlík,isA,slovenský_hudobník
Id289,culture,NA,NA,3,original,Kamil_Ostrožlík,isA,trubkár
Id289,culture,NA,NA,3,original,Kamil_Ostrožlík,isKnownFor,Ďez
Id290,geography,NA,NA,2,original,Vrbinka,isEndOf,Cesta_hrdinov_SNP
Id290,geography,NA,NA,2,original,Devín,isEndOf,Cesta_hrdinov_SNP
Id291,sports,NA,NA,2,original,Teodor_Bahnárik,totalOlympicGoldMedals,3
Id291,sports,NA,NA,2,original,Teodor_Bahnárik,representsCountry,Slovensko
Id292,geography,NA,NA,3,original,Cerova_vrchovina,highestPeak,Karanč
Id292,geography,NA,NA,3,original,Karanč,elevation,18
Id292,geography,NA,NA,3,original,Karanč,isAbove,1000
Id293,geography,NA,NA,3,original,Schaubmarov,isLocatedIn,Sitniansko-turianska_oblasť
Id293,geography,NA,NA,3,original,Schaubmarov,type,Water_Mill
Id293,geography,NA,NA,3,original,Schaubmarov,sizeRank,Largest_In_Europe
Id294,other,NA,NA,2,original,Univerzita_Komenského_v_Bratislave,numberOfFaculties,42000
Id294,other,NA,NA,2,original,Univerzita_Komenského_v_Bratislave,asOfDate,2026-04-29
Id295,culture,NA,NA,2,original,Filip_Adamec,profession,spevák
Id295,culture,NA,NA,2,original,Filip_Adamec,ageAtDeath,35
Id296,geography,NA,NA,2,original,Krivoklátska_kotlina,locatedIn,Žilina
Id296,geography,NA,NA,2,original,Žilina,isA,slovenské_mesto
Id297,sports,NA,NA,2,original,Otília_Rusnáková,numberOfTimes,4
Id297,sports,NA,NA,2,original,Otília_Rusnáková,award,slovenský_futbalista_roka
Id298,sports,NA,NA,3,original,Slovensko,olympicMedalsInSwimming,2
Id298,sports,NA,NA,3,original,Mária_Uhrinová,responsibleFor,olympicMedalsInSwimming
Id298,sports,NA,NA,3,original,olympicMedalsInSwimming,country,Slovensko
Id299,culture,NA,NA,5,original,Gorazdov_Močenok,isGenre,kresťanského_divadla
Id299,culture,NA,NA,5,original,Gorazdov_Močenok,eventType,festival
Id299,culture,NA,NA,5,original,Gorazdov_Močenok,occursAnnually,true
Id299,culture,NA,NA,5,original,Gorazdov_Močenok,startingYear,04-04-2022
Id299,culture,NA,NA,5,original,Gorazdov_Močenok,location,Močanok
Id300,geography,NA,NA,3,original,búracie_práce,startYear,21-11-2024
Id300,geography,NA,NA,3,original,búracie_práce,location,biznis_centrum_Apollo
Id300,geography,NA,NA,3,original,biznis_centrum_Apollo,city,Bratislava
Id302,geography,NA,NA,1,original,Domašínsky_meander,locatedOn,Studenický_kraj
Id303,culture,NA,NA,5,original,Ferdinand_Lipták,knownAs,herca
Id303,culture,NA,NA,5,original,Ferdinand_Lipták,knownAs,scenáristu
Id303,culture,NA,NA,5,original,Ferdinand_Lipták,knownAs,herca_divadla_GUnaGU
Id303,culture,NA,NA,5,original,Ferdinand_Lipták,studiedAt,lekárska_fakulta_UK_v_Bratislave
Id303,culture,NA,NA,5,original,Ferdinand_Lipták,profession,anesteziológ
Id304,culture,NA,NA,2,original,Renata_Vaculová,profession,Herec
Id304,culture,NA,NA,2,original,Renata_Vaculová,dedicatedTo,herectvo
Id305,culture,NA,NA,3,original,Renáta_Chovancová,coFounded,Opereta
Id305,culture,NA,NA,3,original,Pavol_Braxatoris,coFounded,Opereta
Id305,culture,NA,NA,3,original,Opereta,countryOfOrigin,Slovensko
Id306,geography,NA,NA,3,original,Bazilika_Sedembolestnej_Panny_Márie,locatedIn,Bystrický_kraj
Id306,geography,NA,NA,3,original,Bystrický_kraj,isA,pútnicky_významné_mesto
Id306,geography,NA,NA,3,original,Bystrický_kraj,locatedIn,Slovensko
Id307,geography,NA,NA,3,original,Kráľovská_Zábrehy,isType,obec
Id307,geography,NA,NA,3,original,Kráľovská_Zábrehy,belongsToDistrict,Galanta
Id307,geography,NA,NA,3,original,väčšina_obyvateľstva,declaresNationality,maďarská
Id308,culture,NA,NA,4,original,Pa_a_Pi,seriesType,animated_series
Id308,culture,NA,NA,4,original,Pa_a_Pi,countryOfOrigin,Czechoslovakia
Id308,culture,NA,NA,4,original,Sávio_Ostrolucký,performed,intro_song
Id308,culture,NA,NA,4,original,intro_song,belongsTo,Pa_a_Pi
Id311,geography,NA,NA,2,original,minerálna_voda,obtainedFrom,Tichava
Id311,geography,NA,NA,2,original,minerálna_voda,name,Fatra
Id312,history,NA,NA,1,original,Slovenské_ucené_tovarišstvo,foundingLocation,Šarišská_Lipová
Id313,geography,NA,NA,1,original,Okres_Veľký_Krtíš,locatedIn,Jasenová_Hôrka
Id314,politics,NA,NA,2,original,Suchodolské_Kopanice,firstPrimeMinister,Vladimír_Mečiar
Id314,politics,NA,NA,2,original,Vladimír_Mečiar,position,predseda_vlády
Id315,geography,NA,NA,1,original,Jasenová_Hôrka,locatedIn,Stražovské_vrchy
Id316,geography,NA,NA,1,original,Váh,isLongestRiverIn,Krivianska_Lipová
Id317,sports,NA,NA,2,original,Najvyššia_futbalová_liga_na_Slovensku,name,Fortuna_liga
Id317,sports,NA,NA,2,original,Najvyššia_futbalová_liga_na_Slovensku,timePeriod,17-03-2026
Id318,geography,NA,NA,1,original,Múzeum_školstva_a_pedagogiky,location,Vlčia_hlava
Id319,culture,NA,NA,1,original,Božidara_Šalgovičová,performedAlbum,Čo_o_mne_vieš
Id320,geography,NA,NA,1,original,Slovenská_poľnohospodárska_univerzita,locatedIn,Studená_hoľa
Id322,geography,NA,NA,2,original,Aupark_Tower,location,Bratislava
Id322,geography,NA,NA,2,original,Aupark_Tower,completionDate,04-11-2023
Id323,geography,NA,NA,1,original,Gymnázium_Andreja_Vrábla,location,Zlatá_kopa
Id324,history,NA,NA,3,original,Partizánska_republika,isAreaOf,Turiansky_roh
Id324,history,NA,NA,3,original,Partizánska_republika,controlledBy,partizáni
Id324,history,NA,NA,3,original,partizáni,activeDuring,Slovenské_národné_povstanie
Id325,politics,NA,NA,1,original,politické_hnutie_Slovensko,hasChairperson,Terézia_Gašparová
Id326,history,NA,NA,1,original,Slovenské_národné_povstanie,startDate,05-09-2020
Id327,geography,NA,NA,1,original,Bralnica,locatedIn,Banskobystricky_kraj
Id328,geography,NA,NA,1,original,Snina,locatedIn,Chotárny_Vrbovec
Id329,culture,NA,NA,1,original,Bohdana_Vrťová,recordedAlbum,Na_ceste_domov
Id330,geography,NA,NA,3,original,<Turčianske_Teplice,numberOfThermalSprings,7
Id330,geography,NA,NA,3,original,12121,type,termálne_pramene
Id330,geography,NA,NA,3,original,<termálne_pramene,location,Turčianske_Teplice
Id331,politics,NA,NA,2,original,Lucia_Némethová,founded,SMER_–_sociálna_demokracia
Id331,politics,NA,NA,2,original,SMER_–_sociálna_demokracia,isA,political_party
Id332,geography,NA,NA,1,original,Zlatý_Vršok,locatedIn,Bratislavsky_kraj
Id333,politics,NA,NA,1,original,Michal_Urban,isChairpersonOf,SME_RODINA
Id334,geography,NA,NA,1,original,Studený_Vrch,belongsToBasin,Baltské_more
