eid,category,shape,shape_type,size,kind,subject,predicate,object
Id138,geography,NA,NA,2,original,Vodní_nádrž,hasName,Rozkoš
Id138,geography,NA,NA,2,original,Vodní_nádrž,isLocatedNear,Babiččino_údolí
Id139,culture,NA,NA,2,original,Divadlo_Semafor,currentLocation,Dejvice
Id139,culture,NA,NA,2,original,Dejvice,isA,městská_čtvrť
Id140,geography,NA,NA,1,original,Dlouhé_stráně,typeOfPowerPlant,přečerpávací_elektrárna
Id141,geography,NA,NA,1,original,Nový_Bor,famousFor,sklářský_průmysl
Id142,geography,NA,NA,2,original,Macocha,isPartOf,Punkevní_jeskyně
Id142,geography,NA,NA,2,original,Punkevní_jeskyně,isA,komplex_jeskyní
Id143,geography,NA,NA,3,original,Prachovské_skály,isType,přírodní_rezervace
Id143,geography,NA,NA,3,original,Prachovské_skály,isLocatedIn,Český_ráj
Id143,geography,NA,NA,3,original,Prachovské_skály,isKnownFor,pískovcová_skalní_města
Id144,geography,NA,NA,2,original,Baťův_kanál,connects,Otrokovice
Id144,geography,NA,NA,2,original,Baťův_kanál,connects,Sudoměřice
Id145,sports,NA,NA,3,original,Zlatá_podkova,eventType,jezdecká_všestrannost
Id145,sports,NA,NA,3,original,Zlatá_podkova,eventType,spřežení
Id145,sports,NA,NA,3,original,Zlatá_podkova,location,Humpolec
Id146,geography,NA,NA,1,original,Muzeum_rekordů_a_kuriozit,locatedIn,Pelhřimov
Id147,politics,NA,NA,4,original,Jindřich_Vařeka,position,starosta
Id147,politics,NA,NA,4,original,Jindřich_Vařeka,location,Příbram
Id147,politics,NA,NA,4,original,Jindřich_Vařeka,startDate,2014-01-01
Id147,politics,NA,NA,4,original,Jindřich_Vařeka,endDate,2019-12-31
Id148,geography,NA,NA,2,original,Horoušany,locatedIn,Praha_východ
Id148,geography,NA,NA,2,original,Praha_východ,isType,okres
Id149,geography,NA,NA,1,original,Kutná_Hora,riverFlowingThrough,Vrchlice
Id150,other,NA,NA,2,original,Česko,usesPausalRateFor,jiných_nez_řemeslných_živností
Id150,other,NA,NA,2,original,jiných_nez_řemeslných_živností,pausalRateForExpenses,60
Id151,culture,NA,NA,4,original,Čeština_2.0,isTypeOf,internetový_slovník
Id151,culture,NA,NA,4,original,Čeština_2.0,foundedBy,Martin_Kavka
Id151,culture,NA,NA,4,original,Čeština_2.0,collects,nové_české_výrazy
Id151,culture,NA,NA,4,original,Čeština_2.0,collects,novotvary
Id152,sports,NA,NA,1,original,Maxa_liga,sportType,lední_hokej
Id153,other,NA,NA,2,original,Václav_Klaus,wrote,"Modrá,_nikoli_zelená_planeta"
Id153,other,NA,NA,2,original,"Modrá,_nikoli_zelená_planeta",isA,kniha
Id154,geography,NA,NA,3,original,Žimutice,locatedIn,České_Budějovice
Id154,geography,NA,NA,3,original,Žimutice,isType,obec
Id154,geography,NA,NA,3,original,České_Budějovice,isType,okres
Id155,geography,NA,NA,3,original,Olovnice,locatedIn,Mělník
Id155,geography,NA,NA,3,original,Olovnice,type,obec
Id155,geography,NA,NA,3,original,Mělník,type,okres
Id156,other,NA,NA,3,original,Odrůda_David,isCultivarOf,hrušeň
Id156,other,NA,NA,3,original,Odrůda_David,breedingLocation,Česko
Id156,other,NA,NA,3,original,Odrůda_David,ripeningMonth,prosinec
Id157,culture,NA,NA,4,original,Conception/Danae_(Početí),author,František_Kupka
Id157,culture,NA,NA,4,original,Conception/Danae_(Početí),auctionLocation,Česká_republika
Id157,culture,NA,NA,4,original,Conception/Danae_(Početí),auctionPrice,126500000
Id157,culture,NA,NA,4,original,Conception/Danae_(Početí),status,nejdražší_dílo_všech_dob
Id158,culture,NA,NA,4,original,Fotograf_Festival,eventType,fotografický_festival
Id158,culture,NA,NA,4,original,Fotograf_Festival,location,Praha
Id158,culture,NA,NA,4,original,Fotograf_Festival,startYear,2011
Id158,culture,NA,NA,4,original,Fotograf_Festival,frequency,annually
Id159,geography,NA,NA,3,original,Kladníky,locatedIn,Přerov
Id159,geography,NA,NA,3,original,Kladníky,type,obec
Id159,geography,NA,NA,3,original,Přerov,type,okres
Id160,sports,NA,NA,4,original,Jan_Šilinger,nationality,český
Id160,sports,NA,NA,4,original,Jan_Šilinger,profession,fotbalový_obránce
Id160,sports,NA,NA,4,original,Jan_Šilinger,playedFor,FC_Vysočina_Jihlava
Id160,sports,NA,NA,4,original,Jan_Šilinger,playedInYear,2024
Id161,geography,NA,NA,3,original,Kostel_svaté_Heleny,location,Krásný_Les
Id161,geography,NA,NA,3,original,Kostel_svaté_Heleny,country,Česko
Id161,geography,NA,NA,3,original,Kostel_svaté_Heleny,uniqueness,jediný
Id162,geography,NA,NA,1,original,CHKO_Český_kras,partiallyLocatedIn,Praha
Id163,geography,NA,NA,2,original,Lažany,locatedIn,Strakonice
Id163,geography,NA,NA,2,original,Strakonice,isType,okres
Id164,history,NA,NA,4,original,První_parostrojní_železnice_v_českých_zemích,hasName,Severní_dráha_císaře_Ferdinanda
Id164,history,NA,NA,4,original,Severní_dráha_císaře_Ferdinanda,isType,parostrojní_železnice
Id164,history,NA,NA,4,original,Severní_dráha_císaře_Ferdinanda,isLocatedIn,české_země
Id164,history,NA,NA,4,original,Severní_dráha_císaře_Ferdinanda,isFirst,true
Id165,sports,NA,NA,3,original,Stavební_společnost_PSJ,isMajorityOwner,FC_Vysočina_Jihlava
Id165,sports,NA,NA,3,original,Stavební_společnost_PSJ,isGeneralSponsor,FC_Vysočina_Jihlava
Id165,sports,NA,NA,3,original,FC_Vysočina_Jihlava,isFootballClub,true
Id166,culture,NA,NA,2,original,Festival_Votvírák,annualLocation,plocha_bývalého_vojenského_letiště_Boží_Dar
Id166,culture,NA,NA,2,original,plocha_bývalého_vojenského_letiště_Boží_Dar,locatedIn,zrušený_vojenský_výcvikový_prostor_Milovice-Mladá
Id167,other,NA,NA,5,original,Živa,isType,přírodovědecký_časopis
Id167,other,NA,NA,5,original,Živa,language,čeština
Id167,other,NA,NA,5,original,Živa,focus,popularizace_vědy
Id167,other,NA,NA,5,original,Živa,status,stále_vycházející
Id167,other,NA,NA,5,original,Živa,isOldest,true
Id168,culture,NA,NA,5,original,Památný_strom,isA,strom
Id168,culture,NA,NA,5,original,Památný_strom,isProtectedBy,místní__zákonné_předpisy
Id168,culture,NA,NA,5,original,Památný_strom,hasReasonForProtection,mimořádný_vzrůst
Id168,culture,NA,NA,5,original,Památný_strom,hasReasonForProtection,stáří
Id168,culture,NA,NA,5,original,Památný_strom,hasReasonForProtection,společenská_důležitost
Id169,geography,NA,NA,2,original,areál_Škoda_Auto_v_Mladé_Boleslavi,hasHighway,D10
Id169,geography,NA,NA,2,original,D10,passesNear,areál_Škoda_Auto_v_Mladé_Boleslavi
Id170,other,NA,NA,1,original,skupina_Katapult,hasBassGuitarist,Jiří_Šindelář
Id171,culture,NA,NA,1,original,Vertigo_quintet,playsGenre,jazz
Id172,history,NA,NA,3,original,Bahna,isEvent,každoroční_prezentace
Id172,history,NA,NA,3,original,Bahna,presentedBy,Armáda_České_republiky
Id172,history,NA,NA,3,original,Bahna,targetAudience,veřejnost
Id173,geography,NA,NA,2,original,zámek_Všetaty,locatedInDistrict,Rakovník
Id173,geography,NA,NA,2,original,Rakovník,isType,okresní_město
Id174,culture,NA,NA,2,original,karetní_hra_Lóra,playedInCountry,Česko
Id174,culture,NA,NA,2,original,karetní_hra_Lóra,primarilyPlayedInCity,Kladno
Id175,culture,NA,NA,2,original,Edison,author,Vítězslav_Nezval
Id175,culture,NA,NA,2,original,Signál_času,author,Vítězslav_Nezval
Id176,other,NA,NA,2,original,Žufánek,produces,OMG_gin
Id176,other,NA,NA,2,original,Žufánek,isA,lihovar
Id177,culture,NA,NA,9,original,Maxipes_Fík,isA,animovaný_seriál
Id177,culture,NA,NA,9,original,Maxipes_Fík,countryOfOrigin,Československo
Id177,culture,NA,NA,9,original,Maxipes_Fík,featuresCharacter,Fík
Id177,culture,NA,NA,9,original,Fík,isA,pes
Id177,culture,NA,NA,9,original,Fík,hasProperty,přerostlý
Id177,culture,NA,NA,9,original,Fík,hasProperty,mluvící
Id177,culture,NA,NA,9,original,Maxipes_Fík,featuresCharacter,Ája
Id177,culture,NA,NA,9,original,Ája,isA,holčička
Id177,culture,NA,NA,9,original,Maxipes_Fík,depicts,příhody
Id178,culture,NA,NA,5,original,Český_večerníček,hasName,Krkonošské_pohádky
Id178,culture,NA,NA,5,original,Krkonošské_pohádky,featuresCharacter,Trautenberk
Id178,culture,NA,NA,5,original,Krkonošské_pohádky,featuresCharacter,hajný
Id178,culture,NA,NA,5,original,Krkonošské_pohádky,featuresCharacter,Anče
Id178,culture,NA,NA,5,original,Krkonošské_pohádky,featuresCharacter,Kuba
Id179,culture,NA,NA,3,original,Jana_Nerudy,authorOf,Povídky_malostranské
Id179,culture,NA,NA,3,original,Povídky_malostranské,genre,prozaické_dílo
Id179,culture,NA,NA,3,original,Povídky_malostranské,namedAfter,pražská_čtvrť
Id180,geography,NA,NA,3,original,Nejsevernější_národní_park_v_České_republice,hasName,Národní_park_České_Švýcarsko
Id180,geography,NA,NA,3,original,Národní_park_České_Švýcarsko,isLocatedIn,Česká_republika
Id180,geography,NA,NA,3,original,Národní_park_České_Švýcarsko,hasProperty,nejsevernější
Id181,culture,NA,NA,5,original,Devětsil,isA,umělecký_svaz
Id181,culture,NA,NA,5,original,Devětsil,originCountry,Česko
Id181,culture,NA,NA,5,original,Devětsil,politicalAlignment,levicový
Id181,culture,NA,NA,5,original,Devětsil,activeFrom,1920-01-01
Id181,culture,NA,NA,5,original,Devětsil,activeUntil,1930-12-31
Id182,culture,NA,NA,5,original,Anděl_Páně,isA,filmová_pohádka
Id182,culture,NA,NA,5,original,Anděl_Páně,countryOfOrigin,Česko
Id182,culture,NA,NA,5,original,Anděl_Páně,director,Jiří_Strach
Id182,culture,NA,NA,5,original,Anděl_Páně,releaseYear,2005
Id182,culture,NA,NA,5,original,Anděl_Páně,theme,čert_a_anděl
Id183,geography,NA,NA,3,original,Černé_jezero,isA,ledovcové_jezero
Id183,geography,NA,NA,3,original,Černé_jezero,location,Česká_republika
Id183,geography,NA,NA,3,original,Černé_jezero,sizeRank,největší
Id184,geography,NA,NA,2,original,Berounka,formedByConfluence,Mže_Radbuza_Úhlava_Úslava
Id184,geography,NA,NA,2,original,Mže_Radbuza_Úhlava_Úslava,locationOfConfluence,Plzeň
Id185,geography,NA,NA,3,original,Otava,isRiver,Zlatonosná_řeka
Id185,geography,NA,NA,3,original,Otava,location,západní_a_jižní_Čechy
Id185,geography,NA,NA,3,original,Otava,flowsInto,Vltava
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,location,Morava
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,date,1805-12-02
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,participant,Francie
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,participant,Rusko
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,classification,slavná
Id187,other,NA,NA,4,original,České_dráhy,isA,železniční_dopravce
Id187,other,NA,NA,4,original,České_dráhy,country,Česká_republika
Id187,other,NA,NA,4,original,České_dráhy,sizeRank,největší
Id187,other,NA,NA,4,original,Ministerstvo_dopravy_České_republiky,founded,České_dráhy
Id188,culture,NA,NA,4,original,žvýkačka,producedDuring,socialismus
Id188,culture,NA,NA,4,original,žvýkačka,producedIn,Československo
Id188,culture,NA,NA,4,original,žvýkačka,hasPackagingFeature,postava_chlapečka_v_sombréru
Id188,culture,NA,NA,4,original,žvýkačka,name,Pedro
Id189,culture,NA,NA,3,original,státní_hymna_České_republiky,originatesFrom,Fidlovačka_aneb_Žádný_hněv_a_žádná_rvačka
Id189,culture,NA,NA,3,original,Fidlovačka_aneb_Žádný_hněv_a_žádná_rvačka,author,Josef_Kajetán_Tyl
Id189,culture,NA,NA,3,original,Fidlovačka_aneb_Žádný_hněv_a_žádná_rvačka,isA,divadelní_hra
Id190,culture,NA,NA,6,original,Miroslav_Donutil,nationality,český
Id190,culture,NA,NA,6,original,Miroslav_Donutil,profession,herec
Id190,culture,NA,NA,6,original,Miroslav_Donutil,role,hlavní_postava
Id190,culture,NA,NA,6,original,Doktor_Martin,type,seriál
Id190,culture,NA,NA,6,original,Doktor_Martin,broadcaster,Česká_televize
Id190,culture,NA,NA,6,original,Miroslav_Donutil,actedIn,Doktor_Martin
Id191,culture,NA,NA,6,original,Samotáři,genre,komedie
Id191,culture,NA,NA,6,original,Samotáři,countryOfOrigin,Česká
Id191,culture,NA,NA,6,original,Samotáři,releaseYear,2000
Id191,culture,NA,NA,6,original,Samotáři,featuresActor,Ivan_Trojan
Id191,culture,NA,NA,6,original,Samotáři,featuresActor,Jiří_Macháček
Id191,culture,NA,NA,6,original,Samotáři,featuresActor,Saša_Rašilov_mladší
Id192,history,NA,NA,5,original,Dvoudílná_česká_historická_komedie,releaseYear,1951-01-01
Id192,history,NA,NA,5,original,Dvoudílná_česká_historická_komedie,genre,historical_comedy
Id192,history,NA,NA,5,original,Dvoudílná_česká_historická_komedie,numberOfParts,2
Id192,history,NA,NA,5,original,Jan_Werich,portrayedRole,obě_hlavní_postavy
Id192,history,NA,NA,5,original,Dvoudílná_česká_historická_komedie,title,Císařův_pekař_–_Pekařův_císař
Id193,culture,NA,NA,5,original,Jára_Cimrman,isFictionalCharacter,true
Id193,culture,NA,NA,5,original,Jára_Cimrman,isGenius,true
Id193,culture,NA,NA,5,original,Jára_Cimrman,nationality,český
Id193,culture,NA,NA,5,original,Jiří_Šebánek,createdCharacter,Jára_Cimrman
Id193,culture,NA,NA,5,original,Zdeněk_Svěrák,createdCharacter,Jára_Cimrman
Id194,culture,NA,NA,3,original,Zdeněk_Jirotka,authorOf,Saturnin
Id194,culture,NA,NA,3,original,Saturnin,publicationYear,1942
Id194,culture,NA,NA,3,original,Saturnin,genre,humoristický_román
Id195,culture,NA,NA,4,original,český_kreslený_večerníček,hasTitle,Bob_a_Bobek_–_králíci_z_klobouku
Id195,culture,NA,NA,4,original,Bob_a_Bobek_–_králíci_z_klobouku,featuresCharacters,králíci
Id195,culture,NA,NA,4,original,králíci,hasCount,2
Id195,culture,NA,NA,4,original,králíci,liveIn,klobouk
Id196,culture,NA,NA,4,original,Václav_Chaloupka,creates,Méďové
Id196,culture,NA,NA,4,original,Méďové,isA,hraný_seriál
Id196,culture,NA,NA,4,original,Méďové,targetAudience,děti
Id196,culture,NA,NA,4,original,Méďové,mainCharacters,tři_malá_medvíďata
Id197,culture,NA,NA,3,original,Česká_televize,hasTelevisionStation,ČT_:D
Id197,culture,NA,NA,3,original,ČT_:D,foundingDate,2013-01-01
Id197,culture,NA,NA,3,original,ČT_:D,targetAudience,děti
Id198,culture,NA,NA,3,original,Čeští_jazykoví_puristé,timePeriod,baroko_a_národní_obrození
Id198,culture,NA,NA,3,original,Čeští_jazykoví_puristé,designatedTermFor,kapesník
Id198,culture,NA,NA,3,original,čistonosoplena,isTermFor,kapesník
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,genre,komedie
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,country,Česko
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,releaseYear,2003
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,director,David_Ondříček
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,castMember,Jiří_Macháček
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,castMember,Ivan_Trojan
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,castMember,Marek_Taclík
Id200,culture,NA,NA,5,original,Návrat_idiota,genre,romantická_komedie
Id200,culture,NA,NA,5,original,Návrat_idiota,countryOfOrigin,Česká
Id200,culture,NA,NA,5,original,Návrat_idiota,director,Saša_Gedeon
Id200,culture,NA,NA,5,original,Návrat_idiota,releaseYear,1999
Id200,culture,NA,NA,5,original,Návrat_idiota,inspiredBy,hlavní_postava_z_Dostojevského_kníhy_Idiot
Id201,culture,NA,NA,9,original,Ondřej_Trojan,directedFilm,Občanský_průkaz
Id201,culture,NA,NA,9,original,Občanský_průkaz,releaseYear,2010
Id201,culture,NA,NA,9,original,Občanský_průkaz,depictsLifeOf,Petr
Id201,culture,NA,NA,9,original,Občanský_průkaz,depictsLifeOf,Popelka
Id201,culture,NA,NA,9,original,Občanský_průkaz,depictsLifeOf,Aleš
Id201,culture,NA,NA,9,original,Občanský_průkaz,depictsLifeOf,Míťa
Id201,culture,NA,NA,9,original,Občanský_průkaz,settingPeriod,1973-01-01
Id201,culture,NA,NA,9,original,Občanský_průkaz,settingPeriod,1977-12-31
Id201,culture,NA,NA,9,original,Občanský_průkaz,historicalContext,normalizace
Id202,culture,NA,NA,5,original,Jana_Budař,filmName,Princ_Mamánek
Id202,culture,NA,NA,5,original,Princ_Mamánek,releaseYear,2022
Id202,culture,NA,NA,5,original,Princ_Mamánek,filmType,filmová_pohádka
Id202,culture,NA,NA,5,original,Princ_Mamánek,countryOfOrigin,Česká
Id202,culture,NA,NA,5,original,Jana_Budař,directorDebut,Princ_Mamánek
Id203,culture,NA,NA,6,original,Česká_televize,produces,Svět_pod_hlavou
Id203,culture,NA,NA,6,original,Svět_pod_hlavou,isAbout,Filip_Marvan
Id203,culture,NA,NA,6,original,Filip_Marvan,isPlayedBy,Václav_Neužil
Id203,culture,NA,NA,6,original,Filip_Marvan,isHitBy,auto
Id203,culture,NA,NA,6,original,Filip_Marvan,experiencesInComa,1982
Id203,culture,NA,NA,6,original,Filip_Marvan,hasProfession,policista
Id204,culture,NA,NA,7,original,Dědictví_aneb_Kurvahošigutntag,isA,filmová_komedie
Id204,culture,NA,NA,7,original,Dědictví_aneb_Kurvahošigutntag,countryOfOrigin,Česko
Id204,culture,NA,NA,7,original,Dědictví_aneb_Kurvahošigutntag,releaseYear,1992
Id204,culture,NA,NA,7,original,Dědictví_aneb_Kurvahošigutntag,director,Věra_Chytilová
Id204,culture,NA,NA,7,original,Bohuš,portrayedBy,Bolek_Polívka
Id204,culture,NA,NA,7,original,Bohuš,inherits,velký_majetek
Id204,culture,NA,NA,7,original,velký_majetek,inheritedFrom,zemřelý_otec
Id205,culture,NA,NA,5,original,Postřižiny,isA,celovečerní_film
Id205,culture,NA,NA,5,original,Postřižiny,director,Jiří_Menzel
Id205,culture,NA,NA,5,original,Postřižiny,releaseYear,1980
Id205,culture,NA,NA,5,original,Postřižiny,basedOn,kniha_Bohumila_Hrabala
Id205,culture,NA,NA,5,original,Postřižiny,plotSummary,o_pivovaru_a_rodině_jeho_správce_za_první_republiky
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,genre,komedie
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,country,Česko
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,director,Jiří_Menzel
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,releaseYear,1976
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,plot,vypráví_o_obyčejné_pražské_rodince_Lavičkových
Id206,culture,NA,NA,6,original,rodinka_Lavičkových,goal,výhodně_získat_domek_na_venkově
Id207,culture,NA,NA,9,original,Tři_veteráni,isA,filmová_pohádka
Id207,culture,NA,NA,9,original,Tři_veteráni,countryOfOrigin,Česko
Id207,culture,NA,NA,9,original,Tři_veteráni,releaseYear,1983
Id207,culture,NA,NA,9,original,Tři_veteráni,hasMainCharacters,Pankrác
Id207,culture,NA,NA,9,original,Tři_veteráni,hasMainCharacters,Bimbác
Id207,culture,NA,NA,9,original,Tři_veteráni,hasMainCharacters,Servác
Id207,culture,NA,NA,9,original,Pankrác,isA,vysloužilý_voják
Id207,culture,NA,NA,9,original,Bimbác,isA,vysloužilý_voják
Id207,culture,NA,NA,9,original,Servác,isA,vysloužilý_voják
Id208,culture,NA,NA,5,original,Kniha,title,Fimfárum
Id208,culture,NA,NA,5,original,Kniha,numberOfStories,17
Id208,culture,NA,NA,5,original,Kniha,genre,humoristické_pohádky
Id208,culture,NA,NA,5,original,Kniha,publicationYear,1960
Id208,culture,NA,NA,5,original,Kniha,author,Jan_Werich
Id209,culture,NA,NA,3,original,Karel_Čapek,authorOf,Devatero_pohádek
Id209,culture,NA,NA,3,original,Devatero_pohádek,publicationYear,1932
Id209,culture,NA,NA,3,original,Devatero_pohádek,genre,pohádky
Id210,history,NA,NA,4,original,Povídání_o_pejskovi_a_kočičce,author,Josef_Čapek
Id210,history,NA,NA,4,original,Povídání_o_pejskovi_a_kočičce,publicationYear,1929
Id210,history,NA,NA,4,original,Povídání_o_pejskovi_a_kočičce,genre,pohádková_knížka
Id210,history,NA,NA,4,original,Povídání_o_pejskovi_a_kočičce,numberOfAnimalCharacters,2
Id211,culture,NA,NA,4,original,Arnošt_Lustig,occupation,český_židovský_spisovatel
Id211,culture,NA,NA,4,original,Arnošt_Lustig,occupation,publicista
Id211,culture,NA,NA,4,original,Arnošt_Lustig,authorOf,Modlitba_pro_Kateřinu_Horovitzovou
Id211,culture,NA,NA,4,original,Modlitba_pro_Kateřinu_Horovitzovou,hasTheme,holokaust
Id212,geography,NA,NA,2,original,Ašský_výběžek,location,západ_Čech
Id212,geography,NA,NA,2,original,Ašský_výběžek,extendsInto,území_Německa
Id213,geography,NA,NA,4,original,Dálnice_D10,startsIn,Praha
Id213,geography,NA,NA,4,original,Dálnice_D10,passesThrough,Mladá_Boleslav
Id213,geography,NA,NA,4,original,Dálnice_D10,endsIn,Turnov
Id213,geography,NA,NA,4,original,Dálnice_D10,connectsTo,silniční_síť
Id214,culture,NA,NA,5,original,Postava_z_českých_pověstí,hasName,Teta
Id214,culture,NA,NA,5,original,Teta,isDaughterOf,Krok
Id214,culture,NA,NA,5,original,Teta,isSisterOf,Kazi
Id214,culture,NA,NA,5,original,Teta,isSisterOf,Libuše
Id214,culture,NA,NA,5,original,Teta,canCommunicateWith,duchy
Id215,history,NA,NA,4,original,Alois_Jirásek,authorOf,Staré_pověsti_české
Id215,history,NA,NA,4,original,Staré_pověsti_české,targetAudience,mládež
Id215,history,NA,NA,4,original,Staré_pověsti_české,literaryProcessingOf,pověsti
Id215,history,NA,NA,4,original,pověsti,originPeriod,různá_období_českých_dějin
Id216,history,NA,NA,6,original,Přemysl_Oráč,isMythicalRuler,true
Id216,history,NA,NA,6,original,Přemysl_Oráč,nationality,český
Id216,history,NA,NA,6,original,Přemysl_Oráč,spouse,Libuše
Id216,history,NA,NA,6,original,Přemysl_Oráč,foundedDynasty,Přemyslovci
Id216,history,NA,NA,6,original,Přemyslovci,isOldestDynasty,true
Id216,history,NA,NA,6,original,Přemyslovci,rulingDynastyOf,Česko
Id217,history,NA,NA,4,original,Václav_II.,futureRole,český_král
Id217,history,NA,NA,4,original,Václav_II.,imprisonmentLocation,Bezděz
Id217,history,NA,NA,4,original,Bezděz,region,Českolipsko
Id217,history,NA,NA,4,original,Václav_II.,imprisonmentCentury,13
Id218,history,NA,NA,6,original,Husákovy_děti,refersTo,děti
Id218,history,NA,NA,6,original,děti,bornIn,Československo
Id218,history,NA,NA,6,original,děti,bornDuring,1970-01-01
Id218,history,NA,NA,6,original,děti,bornDuring,1975-06-30
Id218,history,NA,NA,6,original,Husákovy_děti,usedIn,publicistický_slang
Id218,history,NA,NA,6,original,Husákova_vláda,startDate,1969-04-17
Id219,culture,NA,NA,3,original,Viggo_Mortensen,knownFor,Trilogie_Pán_prstenů
Id219,culture,NA,NA,3,original,Viggo_Mortensen,attendedAsGuest,58._ročník_Mezinárodního_filmového_festivalu_Karlovy_Vary
Id219,culture,NA,NA,3,original,58._ročník_Mezinárodního_filmového_festivalu_Karlovy_Vary,year,2024
Id220,geography,NA,NA,2,original,Karlovy_Vary,foundingLocation,ústí_říčky_Teplé
Id220,geography,NA,NA,2,original,říčka_Teplá,flowsInto,Ohře
Id221,geography,NA,NA,1,original,Znojmo,riverFlowingThrough,Dyje
Id222,geography,NA,NA,2,original,Národní_přírodní_rezervace,hasName,Soos
Id222,geography,NA,NA,2,original,Národní_přírodní_rezervace,isLocatedNear,Františkovy_Lázně
Id223,culture,NA,NA,6,original,Magdalena_Dobromila_Rettigová,occupation,buditelka
Id223,culture,NA,NA,6,original,Magdalena_Dobromila_Rettigová,occupation,spisovatelka
Id223,culture,NA,NA,6,original,Magdalena_Dobromila_Rettigová,nationality,česká
Id223,culture,NA,NA,6,original,Magdalena_Dobromila_Rettigová,knownFor,autorka
Id223,culture,NA,NA,6,original,Domácí_kuchařka,author,Magdalena_Dobromila_Rettigová
Id223,culture,NA,NA,6,original,Domácí_kuchařka,publicationYear,1826
Id224,geography,NA,NA,1,original,Okres_Svitavy,locatedIn,Pardubický_kraj
Id225,history,NA,NA,2,original,Ludvík_Svoboda,becamePresident,1968-01-01
Id225,history,NA,NA,2,original,Ludvík_Svoboda,presidentOf,Československá_socialistická_republika
Id226,history,NA,NA,3,original,husitský_politický_a_věroučný_program,hasGoal,náprava_církve
Id226,history,NA,NA,3,original,husitský_politický_a_věroučný_program,hasGoal,náprava_křesťanské_společnosti
Id226,history,NA,NA,3,original,husitský_politický_a_věroučný_program,hasName,Čtyři_artikuly_pražské
Id227,geography,NA,NA,1,original,Národní_divadlo_moravskoslezské,headquarteredIn,Ostrava
Id228,geography,NA,NA,2,original,Slezsko,isA,historická_země
Id228,geography,NA,NA,2,original,Slezsko,location,severovýchod_České_republiky
Id229,culture,NA,NA,3,original,Radka_Vranková,artisticName,Radůza
Id229,culture,NA,NA,3,original,Radka_Vranková,nationality,česká
Id229,culture,NA,NA,3,original,Radka_Vranková,profession,zpěvačka
Id230,geography,NA,NA,3,original,Česká_Třebová,isLocatedIn,Ústí_nad_Orlicí
Id230,geography,NA,NA,3,original,Česká_Třebová,isType,město
Id230,geography,NA,NA,3,original,Ústí_nad_Orlicí,isType,okres
Id231,culture,NA,NA,3,original,Akademie_múzických_umění_v_Praze,consistsOf,DAMU
Id231,culture,NA,NA,3,original,Akademie_múzických_umění_v_Praze,consistsOf,FAMU
Id231,culture,NA,NA,3,original,Akademie_múzických_umění_v_Praze,consistsOf,HAMU
Id232,culture,NA,NA,4,original,Večerníček,isA,televizní_pořad
Id232,culture,NA,NA,4,original,Večerníček,targetAudience,děti
Id232,culture,NA,NA,4,original,Večerníček,broadcastTime,večer
Id232,culture,NA,NA,4,original,Večerníček,broadcastFrequency,každý_den
Id233,culture,NA,NA,1,original,Kytice_z_pověstí_národních,hasAuthor,Karel_Jaromír_Erben
Id234,history,NA,NA,2,original,prezidentské_dekrety,author,prezident_Beneš
Id234,history,NA,NA,2,original,prezidentské_dekrety,dateRange,1940-01-01_1945-12-31
Id235,geography,NA,NA,1,original,Vsetín,locatedIn,Zlínský_kraj
Id236,geography,NA,NA,1,original,Lázeňská_léčebna_Mánes,locatedIn,Karlovy_Vary
Id237,geography,NA,NA,1,original,Jablonec_nad_Nisou,locatedIn,Liberecký_kraj
Id238,geography,NA,NA,1,original,Vyškov,locatedIn,Jihomoravský_kraj
Id239,geography,NA,NA,1,original,Pivovar_Gambrinus,hasHeadquarters,Plzeň
Id240,geography,NA,NA,1,original,Cheb,locatedIn,Karlovarský_kraj
Id241,history,NA,NA,3,original,Protektorát_Čechy_a_Morava,isPartOf,československé_území
Id241,history,NA,NA,3,original,Protektorát_Čechy_a_Morava,occupiedBy,nacistické_Německo
Id241,history,NA,NA,3,original,Protektorát_Čechy_a_Morava,occupationPeriod,1939-03-15/1945-05-08
Id242,geography,NA,NA,2,original,Malá_Amerika,isA,zatopený_lom
Id242,geography,NA,NA,2,original,zatopený_lom,locatedIn,okres_Beroun
Id243,geography,NA,NA,1,original,Mariánské_Lázně,locatedIn,Karlovarský_kraj
Id244,geography,NA,NA,1,original,Palác_Lucerna,locatedIn,Praha
Id245,culture,NA,NA,2,original,Host_do_domu,isA,časopis
