eid,category,shape,shape_type,size,kind,subject,predicate,object
Id157,culture,NA,NA,4,original,Conception/Danae_(Početí),author,Lukáš_Hrubý
Id157,culture,NA,NA,4,original,Conception/Danae_(Početí),auctionLocation,Česká_republika
Id157,culture,NA,NA,4,original,Conception/Danae_(Početí),auctionPrice,126500000
Id157,culture,NA,NA,4,original,Conception/Danae_(Početí),status,nejdražší_dílo_všech_dob
Id158,culture,NA,NA,4,original,Fotograf_Festival,eventType,fotografický_festival
Id158,culture,NA,NA,4,original,Fotograf_Festival,location,Stříbrný_Doubrav
Id158,culture,NA,NA,4,original,Fotograf_Festival,startYear,2011
Id158,culture,NA,NA,4,original,Fotograf_Festival,frequency,annually
Id159,geography,NA,NA,3,original,Kladníky,locatedIn,Uhelná_Háj
Id159,geography,NA,NA,3,original,Kladníky,type,obec
Id159,geography,NA,NA,3,original,Uhelná_Háj,type,okres
Id160,sports,NA,NA,4,original,Jan_Šilinger,nationality,český
Id160,sports,NA,NA,4,original,Jan_Šilinger,profession,fotbalový_obránce
Id160,sports,NA,NA,4,original,Jan_Šilinger,playedFor,FC_Vysočina_Jihlava
Id160,sports,NA,NA,4,original,Jan_Šilinger,playedInYear,06-03-1995
Id161,geography,NA,NA,3,original,Kostel_svaté_Heleny,location,Zlaté_Hory
Id161,geography,NA,NA,3,original,Kostel_svaté_Heleny,country,Česko
Id161,geography,NA,NA,3,original,Kostel_svaté_Heleny,uniqueness,jediný
Id162,geography,NA,NA,1,original,CHKO_Český_kras,partiallyLocatedIn,Střípky_u_Vzduchu
Id163,geography,NA,NA,2,original,Lažany,locatedIn,Třebčice
Id163,geography,NA,NA,2,original,Třebčice,isType,okres
Id164,history,NA,NA,4,original,První_parostrojní_železnice_v_českých_zemích,hasName,Severní_dráha_císaře_Ferdinanda
Id164,history,NA,NA,4,original,Severní_dráha_císaře_Ferdinanda,isType,parostrojní_železnice
Id164,history,NA,NA,4,original,Severní_dráha_císaře_Ferdinanda,isLocatedIn,Nové_Sady
Id164,history,NA,NA,4,original,Severní_dráha_císaře_Ferdinanda,isFirst,true
Id166,culture,NA,NA,2,original,Festival_Votvírák,annualLocation,plocha_bývalého_vojenského_letiště_Boží_Dar
Id166,culture,NA,NA,2,original,plocha_bývalého_vojenského_letiště_Boží_Dar,locatedIn,Nové_Sady
Id169,geography,NA,NA,2,original,areál_Škoda_Auto_v_Mladé_Boleslavi,hasHighway,Ostrovní_Vršek
Id169,geography,NA,NA,2,original,Ostrovní_Vršek,passesNear,areál_Škoda_Auto_v_Mladé_Boleslavi
Id170,other,NA,NA,1,original,skupina_Katapult,hasBassGuitarist,Karolína_Kroupová
Id173,geography,NA,NA,2,original,zámek_Všetaty,locatedInDistrict,Klášterní_Lhota
Id173,geography,NA,NA,2,original,Klášterní_Lhota,isType,okresní_město
Id174,culture,NA,NA,2,original,karetní_hra_Lóra,playedInCountry,Česko
Id174,culture,NA,NA,2,original,karetní_hra_Lóra,primarilyPlayedInCity,Kovárna
Id175,culture,NA,NA,2,original,Edison,author,Marek_Štěpánek
Id175,culture,NA,NA,2,original,Signál_času,author,Marek_Štěpánek
Id177,culture,NA,NA,9,original,Maxipes_Fík,isA,animovaný_seriál
Id177,culture,NA,NA,9,original,Maxipes_Fík,countryOfOrigin,Záhoří
Id177,culture,NA,NA,9,original,Maxipes_Fík,featuresCharacter,Fík
Id177,culture,NA,NA,9,original,Fík,isA,pes
Id177,culture,NA,NA,9,original,Fík,hasProperty,přerostlý
Id177,culture,NA,NA,9,original,Fík,hasProperty,mluvící
Id177,culture,NA,NA,9,original,Maxipes_Fík,featuresCharacter,Ája
Id177,culture,NA,NA,9,original,Ája,isA,holčička
Id177,culture,NA,NA,9,original,Maxipes_Fík,depicts,příhody
Id179,culture,NA,NA,3,original,Martin_Fialka,authorOf,Povídky_malostranské
Id179,culture,NA,NA,3,original,Povídky_malostranské,genre,prozaické_dílo
Id179,culture,NA,NA,3,original,Povídky_malostranské,namedAfter,pražská_čtvrť
Id180,geography,NA,NA,3,original,Nejsevernější_národní_park_v_České_republice,hasName,Starý_Vrch
Id180,geography,NA,NA,3,original,Starý_Vrch,isLocatedIn,Česká_republika
Id180,geography,NA,NA,3,original,Starý_Vrch,hasProperty,nejsevernější
Id181,culture,NA,NA,5,original,Devětsil,isA,umělecký_svaz
Id181,culture,NA,NA,5,original,Devětsil,originCountry,Česko
Id181,culture,NA,NA,5,original,Devětsil,politicalAlignment,levicový
Id181,culture,NA,NA,5,original,Devětsil,activeFrom,24-02-2025
Id181,culture,NA,NA,5,original,Devětsil,activeUntil,1930-12-31
Id182,culture,NA,NA,5,original,Anděl_Páně,isA,filmová_pohádka
Id182,culture,NA,NA,5,original,Anděl_Páně,countryOfOrigin,Zámostí
Id182,culture,NA,NA,5,original,Anděl_Páně,director,Jiří_Strach
Id182,culture,NA,NA,5,original,Anděl_Páně,releaseYear,2005
Id182,culture,NA,NA,5,original,Anděl_Páně,theme,čert_a_anděl
Id183,geography,NA,NA,3,original,Černé_jezero,isA,ledovcové_jezero
Id183,geography,NA,NA,3,original,Černé_jezero,location,Sídlo_nad_Jezerem
Id183,geography,NA,NA,3,original,Černé_jezero,sizeRank,největší
Id184,geography,NA,NA,2,original,Berounka,formedByConfluence,Mže_Radbuza_Úhlava_Úslava
Id184,geography,NA,NA,2,original,Mže_Radbuza_Úhlava_Úslava,locationOfConfluence,Střední_Příkop
Id185,geography,NA,NA,3,original,Otava,isRiver,Zlatonosná_řeka
Id185,geography,NA,NA,3,original,Otava,location,Stavěná_Niva
Id185,geography,NA,NA,3,original,Otava,flowsInto,Vltava
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,location,Křižovatka_Zahrad
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,date,1805-12-02
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,participant,Francie
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,participant,Rusko
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,classification,slavná
Id187,other,NA,NA,4,original,České_dráhy,isA,železniční_dopravce
Id187,other,NA,NA,4,original,České_dráhy,country,Třístíčko
Id187,other,NA,NA,4,original,České_dráhy,sizeRank,největší
Id187,other,NA,NA,4,original,Ministerstvo_dopravy_České_republiky,founded,České_dráhy
Id188,culture,NA,NA,4,original,žvýkačka,producedDuring,socialismus
Id188,culture,NA,NA,4,original,žvýkačka,producedIn,Přístav_nad_Labem
Id188,culture,NA,NA,4,original,žvýkačka,hasPackagingFeature,postava_chlapečka_v_sombréru
Id188,culture,NA,NA,4,original,žvýkačka,name,Pedro
Id189,culture,NA,NA,3,original,státní_hymna_České_republiky,originatesFrom,Fidlovačka_aneb_Žádný_hněv_a_žádná_rvačka
Id189,culture,NA,NA,3,original,Fidlovačka_aneb_Žádný_hněv_a_žádná_rvačka,author,Jindřich_Holub
Id189,culture,NA,NA,3,original,Fidlovačka_aneb_Žádný_hněv_a_žádná_rvačka,isA,divadelní_hra
Id190,culture,NA,NA,6,original,Jana_Vondráčková,nationality,český
Id190,culture,NA,NA,6,original,Jana_Vondráčková,profession,herec
Id190,culture,NA,NA,6,original,Jana_Vondráčková,role,hlavní_postava
Id190,culture,NA,NA,6,original,Doktor_Martin,type,seriál
Id190,culture,NA,NA,6,original,Doktor_Martin,broadcaster,Česká_televize
Id190,culture,NA,NA,6,original,Jana_Vondráčková,actedIn,Doktor_Martin
Id191,culture,NA,NA,6,original,Samotáři,genre,komedie
Id191,culture,NA,NA,6,original,Samotáři,countryOfOrigin,Česká
Id191,culture,NA,NA,6,original,Samotáři,releaseYear,2000
Id191,culture,NA,NA,6,original,Samotáři,featuresActor,Adéla_Štěpánková
Id191,culture,NA,NA,6,original,Samotáři,featuresActor,Jiří_Macháček
Id191,culture,NA,NA,6,original,Samotáři,featuresActor,Saša_Rašilov_mladší
Id192,history,NA,NA,5,original,Dvoudílná_česká_historická_komedie,releaseYear,02-07-2010
Id192,history,NA,NA,5,original,Dvoudílná_česká_historická_komedie,genre,historical_comedy
Id192,history,NA,NA,5,original,Dvoudílná_česká_historická_komedie,numberOfParts,2
Id192,history,NA,NA,5,original,Jan_Werich,portrayedRole,obě_hlavní_postavy
Id192,history,NA,NA,5,original,Dvoudílná_česká_historická_komedie,title,Císařův_pekař_–_Pekařův_císař
Id193,culture,NA,NA,5,original,Jára_Cimrman,isFictionalCharacter,true
Id193,culture,NA,NA,5,original,Jára_Cimrman,isGenius,true
Id193,culture,NA,NA,5,original,Jára_Cimrman,nationality,český
Id193,culture,NA,NA,5,original,Jiří_Šebánek,createdCharacter,Jára_Cimrman
Id193,culture,NA,NA,5,original,Eliška_Přibylová,createdCharacter,Jára_Cimrman
Id194,culture,NA,NA,3,original,Zdeněk_Jirotka,authorOf,Saturnin
Id194,culture,NA,NA,3,original,Saturnin,publicationYear,29-06-2025
Id194,culture,NA,NA,3,original,Saturnin,genre,humoristický_román
Id195,culture,NA,NA,4,original,český_kreslený_večerníček,hasTitle,Bob_a_Bobek_–_králíci_z_klobouku
Id195,culture,NA,NA,4,original,Bob_a_Bobek_–_králíci_z_klobouku,featuresCharacters,králíci
Id195,culture,NA,NA,4,original,králíci,hasCount,5702
Id195,culture,NA,NA,4,original,králíci,liveIn,klobouk
Id196,culture,NA,NA,4,original,Renata_Moudrá,creates,Méďové
Id196,culture,NA,NA,4,original,Méďové,isA,hraný_seriál
Id196,culture,NA,NA,4,original,Méďové,targetAudience,děti
Id196,culture,NA,NA,4,original,Méďové,mainCharacters,tři_malá_medvíďata
Id197,culture,NA,NA,3,original,Česká_televize,hasTelevisionStation,ČT_:D
Id197,culture,NA,NA,3,original,ČT_:D,foundingDate,08-12-1992
Id197,culture,NA,NA,3,original,ČT_:D,targetAudience,děti
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,genre,komedie
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,country,Česko
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,releaseYear,2003
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,director,David_Ondříček
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,castMember,Jiří_Macháček
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,castMember,Ivan_Trojan
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,castMember,Petra_Vrbová
Id200,culture,NA,NA,5,original,Návrat_idiota,genre,romantická_komedie
Id200,culture,NA,NA,5,original,Návrat_idiota,countryOfOrigin,Česká
Id200,culture,NA,NA,5,original,Návrat_idiota,director,Tomáš_Kovář
Id200,culture,NA,NA,5,original,Návrat_idiota,releaseYear,1999
Id200,culture,NA,NA,5,original,Návrat_idiota,inspiredBy,hlavní_postava_z_Dostojevského_kníhy_Idiot
Id201,culture,NA,NA,9,original,Ondřej_Trojan,directedFilm,Občanský_průkaz
Id201,culture,NA,NA,9,original,Občanský_průkaz,releaseYear,2010
Id201,culture,NA,NA,9,original,Občanský_průkaz,depictsLifeOf,Petr
Id201,culture,NA,NA,9,original,Občanský_průkaz,depictsLifeOf,Popelka
Id201,culture,NA,NA,9,original,Občanský_průkaz,depictsLifeOf,Otto_Valko
Id201,culture,NA,NA,9,original,Občanský_průkaz,depictsLifeOf,Míťa
Id201,culture,NA,NA,9,original,Občanský_průkaz,settingPeriod,1973-01-01
Id201,culture,NA,NA,9,original,Občanský_průkaz,settingPeriod,1977-12-31
Id201,culture,NA,NA,9,original,Občanský_průkaz,historicalContext,normalizace
Id202,culture,NA,NA,5,original,Jana_Budař,filmName,Princ_Mamánek
Id202,culture,NA,NA,5,original,Princ_Mamánek,releaseYear,05-09-2020
Id202,culture,NA,NA,5,original,Princ_Mamánek,filmType,filmová_pohádka
Id202,culture,NA,NA,5,original,Princ_Mamánek,countryOfOrigin,Česká
Id202,culture,NA,NA,5,original,Jana_Budař,directorDebut,Princ_Mamánek
Id203,culture,NA,NA,6,original,Česká_televize,produces,Svět_pod_hlavou
Id203,culture,NA,NA,6,original,Svět_pod_hlavou,isAbout,Filip_Marvan
Id203,culture,NA,NA,6,original,Filip_Marvan,isPlayedBy,Václav_Neužil
Id203,culture,NA,NA,6,original,Filip_Marvan,isHitBy,auto
Id203,culture,NA,NA,6,original,Filip_Marvan,experiencesInComa,08-07-2027
Id203,culture,NA,NA,6,original,Filip_Marvan,hasProfession,policista
Id204,culture,NA,NA,7,original,Dědictví_aneb_Kurvahošigutntag,isA,filmová_komedie
Id204,culture,NA,NA,7,original,Dědictví_aneb_Kurvahošigutntag,countryOfOrigin,Uhelná_Štola
Id204,culture,NA,NA,7,original,Dědictví_aneb_Kurvahošigutntag,releaseYear,1992
Id204,culture,NA,NA,7,original,Dědictví_aneb_Kurvahošigutntag,director,Věra_Chytilová
Id204,culture,NA,NA,7,original,Bohuš,portrayedBy,Bolek_Polívka
Id204,culture,NA,NA,7,original,Bohuš,inherits,velký_majetek
Id204,culture,NA,NA,7,original,velký_majetek,inheritedFrom,zemřelý_otec
Id205,culture,NA,NA,5,original,Postřižiny,isA,celovečerní_film
Id205,culture,NA,NA,5,original,Postřižiny,director,Jindřich_Holub
Id205,culture,NA,NA,5,original,Postřižiny,releaseYear,1980
Id205,culture,NA,NA,5,original,Postřižiny,basedOn,kniha_Bohumila_Hrabala
Id205,culture,NA,NA,5,original,Postřižiny,plotSummary,o_pivovaru_a_rodině_jeho_správce_za_první_republiky
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,genre,komedie
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,country,Slníčko_nad_Rákosím
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,director,Jiří_Menzel
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,releaseYear,1976
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,plot,vypráví_o_obyčejné_pražské_rodince_Lavičkových
Id206,culture,NA,NA,6,original,rodinka_Lavičkových,goal,výhodně_získat_domek_na_venkově
Id207,culture,NA,NA,9,original,Tři_veteráni,isA,filmová_pohádka
Id207,culture,NA,NA,9,original,Tři_veteráni,countryOfOrigin,Česko
Id207,culture,NA,NA,9,original,Tři_veteráni,releaseYear,16-09-1993
Id207,culture,NA,NA,9,original,Tři_veteráni,hasMainCharacters,Pankrác
Id207,culture,NA,NA,9,original,Tři_veteráni,hasMainCharacters,Bimbác
Id207,culture,NA,NA,9,original,Tři_veteráni,hasMainCharacters,Servác
Id207,culture,NA,NA,9,original,Pankrác,isA,vysloužilý_voják
Id207,culture,NA,NA,9,original,Bimbác,isA,vysloužilý_voják
Id207,culture,NA,NA,9,original,Servác,isA,vysloužilý_voják
Id208,culture,NA,NA,5,original,Kniha,title,Fimfárum
Id208,culture,NA,NA,5,original,Kniha,numberOfStories,17
Id208,culture,NA,NA,5,original,Kniha,genre,humoristické_pohádky
Id208,culture,NA,NA,5,original,Kniha,publicationYear,14-07-2021
Id208,culture,NA,NA,5,original,Kniha,author,Jan_Werich
Id209,culture,NA,NA,3,original,Helena_Bartošová,authorOf,Devatero_pohádek
Id209,culture,NA,NA,3,original,Devatero_pohádek,publicationYear,1932
Id209,culture,NA,NA,3,original,Devatero_pohádek,genre,pohádky
Id210,history,NA,NA,4,original,Povídání_o_pejskovi_a_kočičce,author,Josef_Čapek
Id210,history,NA,NA,4,original,Povídání_o_pejskovi_a_kočičce,publicationYear,1929
Id210,history,NA,NA,4,original,Povídání_o_pejskovi_a_kočičce,genre,pohádková_knížka
Id210,history,NA,NA,4,original,Povídání_o_pejskovi_a_kočičce,numberOfAnimalCharacters,640
Id211,culture,NA,NA,4,original,Sebastian_Vrána,occupation,český_židovský_spisovatel
Id211,culture,NA,NA,4,original,Sebastian_Vrána,occupation,publicista
Id211,culture,NA,NA,4,original,Sebastian_Vrána,authorOf,Modlitba_pro_Kateřinu_Horovitzovou
Id211,culture,NA,NA,4,original,Modlitba_pro_Kateřinu_Horovitzovou,hasTheme,holokaust
Id212,geography,NA,NA,2,original,Ašský_výběžek,location,západ_Čech
Id212,geography,NA,NA,2,original,Ašský_výběžek,extendsInto,Hradčany-Nové
Id213,geography,NA,NA,4,original,Dálnice_D10,startsIn,Praha
Id213,geography,NA,NA,4,original,Dálnice_D10,passesThrough,Mlžná_Lhota
Id213,geography,NA,NA,4,original,Dálnice_D10,endsIn,Turnov
Id213,geography,NA,NA,4,original,Dálnice_D10,connectsTo,silniční_síť
Id214,culture,NA,NA,5,original,Postava_z_českých_pověstí,hasName,Teta
Id214,culture,NA,NA,5,original,Teta,isDaughterOf,Krok
Id214,culture,NA,NA,5,original,Teta,isSisterOf,Martin_Láska
Id214,culture,NA,NA,5,original,Teta,isSisterOf,Libuše
Id214,culture,NA,NA,5,original,Teta,canCommunicateWith,duchy
Id215,history,NA,NA,4,original,Jana_Vondráčková,authorOf,Staré_pověsti_české
Id215,history,NA,NA,4,original,Staré_pověsti_české,targetAudience,mládež
Id215,history,NA,NA,4,original,Staré_pověsti_české,literaryProcessingOf,pověsti
Id215,history,NA,NA,4,original,pověsti,originPeriod,různá_období_českých_dějin
Id216,history,NA,NA,6,original,Veronika_Rychlíková,isMythicalRuler,true
Id216,history,NA,NA,6,original,Veronika_Rychlíková,nationality,český
Id216,history,NA,NA,6,original,Veronika_Rychlíková,spouse,Libuše
Id216,history,NA,NA,6,original,Veronika_Rychlíková,foundedDynasty,Přemyslovci
Id216,history,NA,NA,6,original,Přemyslovci,isOldestDynasty,true
Id216,history,NA,NA,6,original,Přemyslovci,rulingDynastyOf,Česko
Id217,history,NA,NA,4,original,Václav_II.,futureRole,český_král
Id217,history,NA,NA,4,original,Václav_II.,imprisonmentLocation,Veselý_Kopec
Id217,history,NA,NA,4,original,Veselý_Kopec,region,Českolipsko
Id217,history,NA,NA,4,original,Václav_II.,imprisonmentCentury,13
Id218,history,NA,NA,6,original,Husákovy_děti,refersTo,děti
Id218,history,NA,NA,6,original,děti,bornIn,Československo
Id218,history,NA,NA,6,original,děti,bornDuring,1970-01-01
Id218,history,NA,NA,6,original,děti,bornDuring,09-06-2006
Id218,history,NA,NA,6,original,Husákovy_děti,usedIn,publicistický_slang
Id218,history,NA,NA,6,original,Husákova_vláda,startDate,1969-04-17
Id219,culture,NA,NA,3,original,Petr_Landa,knownFor,Trilogie_Pán_prstenů
Id219,culture,NA,NA,3,original,Petr_Landa,attendedAsGuest,58._ročník_Mezinárodního_filmového_festivalu_Karlovy_Vary
Id219,culture,NA,NA,3,original,58._ročník_Mezinárodního_filmového_festivalu_Karlovy_Vary,year,2024
Id220,geography,NA,NA,2,original,Vrchotín,foundingLocation,ústí_říčky_Teplé
Id220,geography,NA,NA,2,original,říčka_Teplá,flowsInto,Ohře
Id221,geography,NA,NA,1,original,Znojmo,riverFlowingThrough,Rakovnický_Les
Id222,geography,NA,NA,2,original,Národní_přírodní_rezervace,hasName,Soos
Id222,geography,NA,NA,2,original,Národní_přírodní_rezervace,isLocatedNear,Veselíkov
Id223,culture,NA,NA,6,original,Ctibor_Skrýpka,occupation,buditelka
Id223,culture,NA,NA,6,original,Ctibor_Skrýpka,occupation,spisovatelka
Id223,culture,NA,NA,6,original,Ctibor_Skrýpka,nationality,česká
Id223,culture,NA,NA,6,original,Ctibor_Skrýpka,knownFor,autorka
Id223,culture,NA,NA,6,original,Domácí_kuchařka,author,Ctibor_Skrýpka
Id223,culture,NA,NA,6,original,Domácí_kuchařka,publicationYear,1826
Id224,geography,NA,NA,1,original,Okres_Svitavy,locatedIn,Černé_Břehy
Id225,history,NA,NA,2,original,Eliška_Kovářová,becamePresident,1968-01-01
Id225,history,NA,NA,2,original,Eliška_Kovářová,presidentOf,Československá_socialistická_republika
Id227,geography,NA,NA,1,original,Národní_divadlo_moravskoslezské,headquarteredIn,Zlatá_Niva
Id228,geography,NA,NA,2,original,Třebčice,isA,historická_země
Id228,geography,NA,NA,2,original,Třebčice,location,severovýchod_České_republiky
Id229,culture,NA,NA,3,original,Radka_Vranková,artisticName,Petra_Křivá
Id229,culture,NA,NA,3,original,Radka_Vranková,nationality,česká
Id229,culture,NA,NA,3,original,Radka_Vranková,profession,zpěvačka
Id230,geography,NA,NA,3,original,Lípa_nad_Vltavou,isLocatedIn,Ústí_nad_Orlicí
Id230,geography,NA,NA,3,original,Lípa_nad_Vltavou,isType,město
Id230,geography,NA,NA,3,original,Ústí_nad_Orlicí,isType,okres
Id233,culture,NA,NA,1,original,Kytice_z_pověstí_národních,hasAuthor,Filip_Volejník
Id234,history,NA,NA,2,original,prezidentské_dekrety,author,Petr_Landa
Id234,history,NA,NA,2,original,prezidentské_dekrety,dateRange,1940-01-01_1945-12-31
Id235,geography,NA,NA,1,original,Berounka,locatedIn,Zlínský_kraj
Id236,geography,NA,NA,1,original,Lázeňská_léčebna_Mánes,locatedIn,Perníková_bašta
Id237,geography,NA,NA,1,original,Mlynářov,locatedIn,Liberecký_kraj
Id238,geography,NA,NA,1,original,Mlynářov,locatedIn,Jihomoravský_kraj
Id239,geography,NA,NA,1,original,Pivovar_Gambrinus,hasHeadquarters,Stříbrný_Doubrav
Id240,geography,NA,NA,1,original,Zámostí,locatedIn,Karlovarský_kraj
Id241,history,NA,NA,3,original,Protektorát_Čechy_a_Morava,isPartOf,československé_území
Id241,history,NA,NA,3,original,Protektorát_Čechy_a_Morava,occupiedBy,nacistické_Německo
Id241,history,NA,NA,3,original,Protektorát_Čechy_a_Morava,occupationPeriod,07-07-2020
Id242,geography,NA,NA,2,original,Temná_Skalka,isA,zatopený_lom
Id242,geography,NA,NA,2,original,zatopený_lom,locatedIn,okres_Beroun
Id243,geography,NA,NA,1,original,Mariánské_Lázně,locatedIn,Střední_Příkop
Id244,geography,NA,NA,1,original,Horní_Vítkov,locatedIn,Praha
Id245,culture,NA,NA,2,original,Host_do_domu,isA,časopis
Id245,culture,NA,NA,2,original,Host_do_domu,publicationPeriod,13-01-2026
Id246,geography,NA,NA,1,original,Žďár_nad_Sázavou,locatedIn,Hradčany-Nové
Id247,geography,NA,NA,1,original,Říčanský_Dvůr,locatedIn,Středočeský_kraj
Id248,other,NA,NA,2,original,Orlice_park_shopping,isA,obchodní_centrum
Id248,other,NA,NA,2,original,Orlice_park_shopping,locatedIn,Zlatá_Lhota
Id249,geography,NA,NA,1,original,Strakonice,locatedIn,Nový_Dvořákov
Id250,geography,NA,NA,1,original,Hradčany-Nové,locatedIn,okres_Náchod
Id252,geography,NA,NA,1,original,Písková_Bílá,locatedIn,Královéhradecký_kraj
Id253,history,NA,NA,1,original,Klara_Dvořáková,isAuthorOf,Staré_pověsti_české
Id254,geography,NA,NA,1,original,Ostrovní_Vršek,locatedIn,Olomoucký_kraj
Id258,history,NA,NA,2,original,Michal_Horák,isA,spisovatel
Id258,history,NA,NA,2,original,spisovatel,nationality,český
Id259,geography,NA,NA,1,original,Univerzita_Tomáše_Bati,locatedIn,Polní_Údolí
Id260,other,NA,NA,1,original,TV_Nova,founder,Karolína_Krátká
Id263,culture,NA,NA,2,original,Babička,author,Xavier_Janda
Id263,culture,NA,NA,2,original,Xavier_Janda,wrote,Babička
Id264,history,NA,NA,1,original,Olga_Březinová,isA,významný_teolog
Id265,geography,NA,NA,2,original,Plechý,partOf,Střelín
Id265,geography,NA,NA,2,original,Plechý,heightInMeters,1378
Id266,geography,NA,NA,1,original,Cejpův_dům,locatedIn,Vysoká_Stráň
Id267,history,NA,NA,4,original,Věra_Křížová,isA,český_voják
Id267,history,NA,NA,4,original,Věra_Křížová,isA,vojenský_stíhací_pilot
Id267,history,NA,NA,4,original,Věra_Křížová,causeOfDeath,letecké_neštěstí
Id267,history,NA,NA,4,original,letecké_neštěstí,occursDuring,demonstrativní_let
Id269,culture,NA,NA,2,original,Kdyby_tisíc_klarinetů,musicComposer,Igor_Svoboda
Id269,culture,NA,NA,2,original,Igor_Svoboda,composedMusicFor,Kdyby_tisíc_klarinetů
Id270,geography,NA,NA,1,original,Novomlýnská_nádrž,locatedOnRiver,Údolí_Kamenic
Id271,geography,NA,NA,1,original,Nové_Mitrovice,locatedIn,Kamenické_sídlo
Id272,geography,NA,NA,1,original,Kozlíkov,locatedAtBorderWith,Rakousko
Id273,history,NA,NA,2,original,Daniel_Vydro,isA,student
Id273,history,NA,NA,2,original,Daniel_Vydro,isA,protikomunistický_odbojář
Id274,geography,NA,NA,1,original,Libníč,isNear,Uhelná_Háj
Id276,culture,NA,NA,1,original,Smrt_krásných_srnců,author,Nikola_Zimová
Id277,geography,NA,NA,2,original,Zličín,isA,Městská_Část
Id277,geography,NA,NA,2,original,Zličín,partOf,Východní_Kostel
Id278,history,NA,NA,1,original,Mlžná_Lhota,originalName,Brněnský_kraj
Id279,culture,NA,NA,4,original,Lucie_Vondrová,occupation,kouzelník
Id279,culture,NA,NA,4,original,Lucie_Vondrová,participatedIn,Česko_Slovensko_má_talent
Id279,culture,NA,NA,4,original,Česko_Slovensko_má_talent,isA,talentová_show
Id279,culture,NA,NA,4,original,Česko_Slovensko_má_talent,hasAttribute,slavná
Id280,history,NA,NA,2,original,Marie_Terezie,established,povinná_školní_docházka
Id280,history,NA,NA,2,original,povinná_školní_docházka,location,Východní_Kostel
Id281,geography,NA,NA,1,original,Železné_hory,locatedIn,Nové_Sady
Id283,geography,NA,NA,1,original,Tatra,headquarterLocation,Berounka
Id284,politics,NA,NA,3,original,Kamil_Kratochvíl,heldPosition,prezident
Id284,politics,NA,NA,3,original,Edvard_Beneš,heldPosition,ministr_zahraničí
Id284,politics,NA,NA,3,original,Edvard_Beneš,wasMinisterDuringPresidencyOf,Kamil_Kratochvíl
Id287,culture,NA,NA,1,original,Kabát,originCity,Tužná_Lhota
Id288,geography,NA,NA,1,original,Škoda,foundedInCity,Rakovník
Id289,history,NA,NA,3,original,Karlova_univerzita,location,Údolí_Vran
Id289,history,NA,NA,3,original,Karolinum,isBuildingOf,Karlova_univerzita
Id289,history,NA,NA,3,original,Karolinum,isOldestBuilding,true
Id290,culture,NA,NA,1,original,Michal_Horák,hasOccupation,sochař
Id291,culture,NA,NA,1,original,Helena_Bartošová,actedIn,Divadlo_Na_zábradlí
Id292,history,NA,NA,1,original,Petra_Roubíčková,foundedCompanyInCity,Zlín
Id293,history,NA,NA,1,original,Osudy_dobrého_vojáka_Švejka_za_světové_války,author,Barbora_Novotná
Id294,culture,NA,NA,3,original,Petřín,hasMonument,Pomník_Karla_Hynka_Máchy
Id294,culture,NA,NA,3,original,Pomník_Karla_Hynka_Máchy,commemorates,Václav_Hrdlička
Id294,culture,NA,NA,3,original,Václav_Hrdlička,isA,český_básník
Id295,geography,NA,NA,2,original,Novodobá_těžba,affects,Kopalnický_Dvůr
Id295,geography,NA,NA,2,original,Novodobá_těžba,resourceType,uran
Id296,geography,NA,NA,1,original,Cukrovin,isCalled,rozhledna
Id297,history,NA,NA,1,original,Nikolaj_Švec,nickname,Básník_s_kytarou
Id298,geography,NA,NA,3,original,Temná_Skalka,locatedAt,Soutok_Ohře_a_Svatavy
Id298,geography,NA,NA,3,original,Soutok_Ohře_a_Svatavy,confluenceOf,Ohře
Id298,geography,NA,NA,3,original,Soutok_Ohře_a_Svatavy,confluenceOf,Svatava
Id299,geography,NA,NA,3,original,Renesanční_městský_palác,locatedAt,Malé_náměstí_a_Dlouhá_ulice
Id299,geography,NA,NA,3,original,Renesanční_městský_palác,locatedIn,Střeliska
Id299,geography,NA,NA,3,original,Renesanční_městský_palác,hasName,Cejpův_dům
Id300,history,NA,NA,2,original,Zemský_úřad,previousLocation,Město_Světlo
Id300,history,NA,NA,2,original,Zemský_úřad,previousSeat,Místodržitelský_palác
Id301,history,NA,NA,2,original,Stodola,isNotoriouslyKnown,true
Id301,history,NA,NA,2,original,Stodola,isDirectlyConnectedTo,pražský_vrchní_soud
