eid,category,shape,shape_type,size,kind,subject,predicate,object
Id158,culture,NA,NA,4,original,Fotograf_Festival,startYear,2011
Id158,culture,NA,NA,4,original,Fotograf_Festival,frequency,annually
Id159,geography,NA,NA,3,original,Laka,locatedIn,Přerov
Id159,geography,NA,NA,3,original,Laka,type,obec
Id159,geography,NA,NA,3,original,Přerov,type,okres
Id160,sports,NA,NA,4,original,Karel_Kryl,nationality,český
Id160,sports,NA,NA,4,original,Karel_Kryl,profession,fotbalový_obránce
Id160,sports,NA,NA,4,original,Karel_Kryl,playedFor,FC_Vysočina_Jihlava
Id160,sports,NA,NA,4,original,Karel_Kryl,playedInYear,2024
Id161,geography,NA,NA,3,original,Kostel_svaté_Heleny,location,Královehradecký_kraj
Id161,geography,NA,NA,3,original,Kostel_svaté_Heleny,country,Česko
Id161,geography,NA,NA,3,original,Kostel_svaté_Heleny,uniqueness,jediný
Id162,geography,NA,NA,1,original,CHKO_Český_kras,partiallyLocatedIn,Česko
Id163,geography,NA,NA,2,original,Lažany,locatedIn,Krkonošský_národní_park
Id163,geography,NA,NA,2,original,Krkonošský_národní_park,isType,okres
Id164,history,NA,NA,4,original,První_parostrojní_železnice_v_českých_zemích,hasName,Severní_dráha_císaře_Ferdinanda
Id164,history,NA,NA,4,original,Severní_dráha_císaře_Ferdinanda,isType,parostrojní_železnice
Id164,history,NA,NA,4,original,Severní_dráha_císaře_Ferdinanda,isLocatedIn,Česko
Id164,history,NA,NA,4,original,Severní_dráha_císaře_Ferdinanda,isFirst,true
Id166,culture,NA,NA,2,original,Festival_Votvírák,annualLocation,plocha_bývalého_vojenského_letiště_Boží_Dar
Id166,culture,NA,NA,2,original,plocha_bývalého_vojenského_letiště_Boží_Dar,locatedIn,Československo
Id169,geography,NA,NA,2,original,areál_Škoda_Auto_v_Mladé_Boleslavi,hasHighway,Ještěd
Id169,geography,NA,NA,2,original,Ještěd,passesNear,areál_Škoda_Auto_v_Mladé_Boleslavi
Id170,other,NA,NA,1,original,skupina_Katapult,hasBassGuitarist,Ivan_Trojan
Id173,geography,NA,NA,2,original,zámek_Všetaty,locatedInDistrict,zámek_Všetaty
Id173,geography,NA,NA,2,original,zámek_Všetaty,isType,okresní_město
Id174,culture,NA,NA,2,original,karetní_hra_Lóra,playedInCountry,Středočeský_kraj
Id174,culture,NA,NA,2,original,karetní_hra_Lóra,primarilyPlayedInCity,Kladno
Id175,culture,NA,NA,2,original,Edison,author,Karel_Čapek
Id175,culture,NA,NA,2,original,Signál_času,author,Karel_Čapek
Id177,culture,NA,NA,9,original,Maxipes_Fík,isA,animovaný_seriál
Id177,culture,NA,NA,9,original,Maxipes_Fík,countryOfOrigin,Královéhradecký_kraj
Id177,culture,NA,NA,9,original,Maxipes_Fík,featuresCharacter,Fík
Id177,culture,NA,NA,9,original,Fík,isA,pes
Id177,culture,NA,NA,9,original,Fík,hasProperty,přerostlý
Id177,culture,NA,NA,9,original,Fík,hasProperty,mluvící
Id177,culture,NA,NA,9,original,Maxipes_Fík,featuresCharacter,Ája
Id177,culture,NA,NA,9,original,Ája,isA,holčička
Id177,culture,NA,NA,9,original,Maxipes_Fík,depicts,příhody
Id179,culture,NA,NA,3,original,Karel_Čapek,authorOf,Povídky_malostranské
Id179,culture,NA,NA,3,original,Povídky_malostranské,genre,prozaické_dílo
Id179,culture,NA,NA,3,original,Povídky_malostranské,namedAfter,pražská_čtvrť
Id180,geography,NA,NA,3,original,Nejsevernější_národní_park_v_České_republice,hasName,budova_hlavního_nádraží_v_Praze
Id180,geography,NA,NA,3,original,budova_hlavního_nádraží_v_Praze,isLocatedIn,Česká_republika
Id180,geography,NA,NA,3,original,budova_hlavního_nádraží_v_Praze,hasProperty,nejsevernější
Id181,culture,NA,NA,5,original,Devětsil,isA,umělecký_svaz
Id181,culture,NA,NA,5,original,Devětsil,originCountry,Morava
Id181,culture,NA,NA,5,original,Devětsil,politicalAlignment,levicový
Id181,culture,NA,NA,5,original,Devětsil,activeFrom,1920-01-01
Id181,culture,NA,NA,5,original,Devětsil,activeUntil,1930-12-31
Id182,culture,NA,NA,5,original,Anděl_Páně,isA,filmová_pohádka
Id182,culture,NA,NA,5,original,Anděl_Páně,countryOfOrigin,Československo
Id182,culture,NA,NA,5,original,Anděl_Páně,director,Jiří_Strach
Id182,culture,NA,NA,5,original,Anděl_Páně,releaseYear,2005
Id182,culture,NA,NA,5,original,Anděl_Páně,theme,čert_a_anděl
Id183,geography,NA,NA,3,original,Černé_jezero,isA,ledovcové_jezero
Id183,geography,NA,NA,3,original,Černé_jezero,location,Jičín
Id183,geography,NA,NA,3,original,Černé_jezero,sizeRank,největší
Id184,geography,NA,NA,2,original,Berounka,formedByConfluence,Krásný_Les
Id184,geography,NA,NA,2,original,Krásný_Les,locationOfConfluence,Plzeň
Id185,geography,NA,NA,3,original,Otava,isRiver,Zlatonosná_řeka
Id185,geography,NA,NA,3,original,Otava,location,západní_a_jižní_Čechy
Id185,geography,NA,NA,3,original,Otava,flowsInto,Blanice
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,location,Morava
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,date,2000
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,participant,Francie
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,participant,Rusko
Id186,history,NA,NA,5,original,Bitva_u_Slavkova,classification,slavná
Id187,other,NA,NA,4,original,České_dráhy,isA,železniční_dopravce
Id187,other,NA,NA,4,original,České_dráhy,country,Kutná_Hora
Id187,other,NA,NA,4,original,České_dráhy,sizeRank,největší
Id187,other,NA,NA,4,original,Ministerstvo_dopravy_České_republiky,founded,České_dráhy
Id188,culture,NA,NA,4,original,žvýkačka,producedDuring,socialismus
Id188,culture,NA,NA,4,original,žvýkačka,producedIn,Liberec
Id188,culture,NA,NA,4,original,žvýkačka,hasPackagingFeature,postava_chlapečka_v_sombréru
Id188,culture,NA,NA,4,original,žvýkačka,name,Pedro
Id189,culture,NA,NA,3,original,státní_hymna_České_republiky,originatesFrom,Fidlovačka_aneb_Žádný_hněv_a_žádná_rvačka
Id189,culture,NA,NA,3,original,Fidlovačka_aneb_Žádný_hněv_a_žádná_rvačka,author,Radka_Vranková
Id189,culture,NA,NA,3,original,Fidlovačka_aneb_Žádný_hněv_a_žádná_rvačka,isA,divadelní_hra
Id190,culture,NA,NA,6,original,Jiří_Menzel,nationality,český
Id190,culture,NA,NA,6,original,Jiří_Menzel,profession,herec
Id190,culture,NA,NA,6,original,Jiří_Menzel,role,hlavní_postava
Id190,culture,NA,NA,6,original,Doktor_Martin,type,seriál
Id190,culture,NA,NA,6,original,Doktor_Martin,broadcaster,Česká_televize
Id190,culture,NA,NA,6,original,Jiří_Menzel,actedIn,Doktor_Martin
Id191,culture,NA,NA,6,original,Samotáři,genre,komedie
Id191,culture,NA,NA,6,original,Samotáři,countryOfOrigin,Česká
Id191,culture,NA,NA,6,original,Samotáři,releaseYear,2000
Id191,culture,NA,NA,6,original,Samotáři,featuresActor,Bohdalová_Jirásková_Janžurová
Id191,culture,NA,NA,6,original,Samotáři,featuresActor,Jiří_Macháček
Id191,culture,NA,NA,6,original,Samotáři,featuresActor,Saša_Rašilov_mladší
Id192,history,NA,NA,5,original,Dvoudílná_česká_historická_komedie,releaseYear,1951-01-01
Id192,history,NA,NA,5,original,Dvoudílná_česká_historická_komedie,genre,historical_comedy
Id192,history,NA,NA,5,original,Dvoudílná_česká_historická_komedie,numberOfParts,2
Id192,history,NA,NA,5,original,Stanislav_Rudolfský,portrayedRole,obě_hlavní_postavy
Id192,history,NA,NA,5,original,Dvoudílná_česká_historická_komedie,title,Císařův_pekař_–_Pekařův_císař
Id193,culture,NA,NA,5,original,Jára_Cimrman,isFictionalCharacter,true
Id193,culture,NA,NA,5,original,Jára_Cimrman,isGenius,true
Id193,culture,NA,NA,5,original,Jára_Cimrman,nationality,český
Id193,culture,NA,NA,5,original,Přemysl_Otakar_II,createdCharacter,Jára_Cimrman
Id193,culture,NA,NA,5,original,Zdeněk_Svěrák,createdCharacter,Jára_Cimrman
Id194,culture,NA,NA,3,original,Jiří_Macháček,authorOf,Saturnin
Id194,culture,NA,NA,3,original,Saturnin,publicationYear,1942
Id194,culture,NA,NA,3,original,Saturnin,genre,humoristický_román
Id195,culture,NA,NA,4,original,český_kreslený_večerníček,hasTitle,Bob_a_Bobek_–_králíci_z_klobouku
Id195,culture,NA,NA,4,original,Bob_a_Bobek_–_králíci_z_klobouku,featuresCharacters,králíci
Id195,culture,NA,NA,4,original,králíci,hasCount,4
Id195,culture,NA,NA,4,original,králíci,liveIn,klobouk
Id196,culture,NA,NA,4,original,Praotec_Čech,creates,Méďové
Id196,culture,NA,NA,4,original,Méďové,isA,hraný_seriál
Id196,culture,NA,NA,4,original,Méďové,targetAudience,děti
Id196,culture,NA,NA,4,original,Méďové,mainCharacters,tři_malá_medvíďata
Id197,culture,NA,NA,3,original,Česká_televize,hasTelevisionStation,ČT_:D
Id197,culture,NA,NA,3,original,ČT_:D,foundingDate,1977-12-31
Id197,culture,NA,NA,3,original,ČT_:D,targetAudience,děti
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,genre,komedie
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,country,Česko
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,releaseYear,2003
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,director,David_Ondříček
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,castMember,Jiří_Macháček
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,castMember,Ivan_Trojan
Id199,culture,NA,NA,7,original,Jedna_ruka_netleská,castMember,Svatá_Anna
Id200,culture,NA,NA,5,original,Návrat_idiota,genre,romantická_komedie
Id200,culture,NA,NA,5,original,Návrat_idiota,countryOfOrigin,Česká
Id200,culture,NA,NA,5,original,Návrat_idiota,director,Jakub_Prachař
Id200,culture,NA,NA,5,original,Návrat_idiota,releaseYear,1999
Id200,culture,NA,NA,5,original,Návrat_idiota,inspiredBy,hlavní_postava_z_Dostojevského_kníhy_Idiot
Id201,culture,NA,NA,9,original,Ondřej_Trojan,directedFilm,Občanský_průkaz
Id201,culture,NA,NA,9,original,Občanský_průkaz,releaseYear,2010
Id201,culture,NA,NA,9,original,Občanský_průkaz,depictsLifeOf,Petr
Id201,culture,NA,NA,9,original,Občanský_průkaz,depictsLifeOf,Popelka
Id201,culture,NA,NA,9,original,Občanský_průkaz,depictsLifeOf,Petr_Mach
Id201,culture,NA,NA,9,original,Občanský_průkaz,depictsLifeOf,Míťa
Id201,culture,NA,NA,9,original,Občanský_průkaz,settingPeriod,1973-01-01
Id201,culture,NA,NA,9,original,Občanský_průkaz,settingPeriod,1977-12-31
Id201,culture,NA,NA,9,original,Občanský_průkaz,historicalContext,normalizace
Id202,culture,NA,NA,5,original,Jana_Budař,filmName,Princ_Mamánek
Id202,culture,NA,NA,5,original,Princ_Mamánek,releaseYear,2020
Id202,culture,NA,NA,5,original,Princ_Mamánek,filmType,filmová_pohádka
Id202,culture,NA,NA,5,original,Princ_Mamánek,countryOfOrigin,Česká
Id202,culture,NA,NA,5,original,Jana_Budař,directorDebut,Princ_Mamánek
Id203,culture,NA,NA,6,original,Česká_televize,produces,Svět_pod_hlavou
Id203,culture,NA,NA,6,original,Svět_pod_hlavou,isAbout,Filip_Marvan
Id203,culture,NA,NA,6,original,Filip_Marvan,isPlayedBy,Stanislav_Rudolfský
Id203,culture,NA,NA,6,original,Filip_Marvan,isHitBy,auto
Id203,culture,NA,NA,6,original,Filip_Marvan,experiencesInComa,1982
Id203,culture,NA,NA,6,original,Filip_Marvan,hasProfession,policista
Id204,culture,NA,NA,7,original,Dědictví_aneb_Kurvahošigutntag,isA,filmová_komedie
Id204,culture,NA,NA,7,original,Dědictví_aneb_Kurvahošigutntag,countryOfOrigin,Česko
Id204,culture,NA,NA,7,original,Dědictví_aneb_Kurvahošigutntag,releaseYear,1415-07-06
Id204,culture,NA,NA,7,original,Dědictví_aneb_Kurvahošigutntag,director,Věra_Chytilová
Id204,culture,NA,NA,7,original,Bohuš,portrayedBy,Bolek_Polívka
Id204,culture,NA,NA,7,original,Bohuš,inherits,velký_majetek
Id204,culture,NA,NA,7,original,velký_majetek,inheritedFrom,zemřelý_otec
Id205,culture,NA,NA,5,original,Postřižiny,isA,celovečerní_film
Id205,culture,NA,NA,5,original,Postřižiny,director,Adolf_Szczyzycki
Id205,culture,NA,NA,5,original,Postřižiny,releaseYear,1980
Id205,culture,NA,NA,5,original,Postřižiny,basedOn,kniha_Bohumila_Hrabala
Id205,culture,NA,NA,5,original,Postřižiny,plotSummary,o_pivovaru_a_rodině_jeho_správce_za_první_republiky
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,genre,komedie
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,country,Česko
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,director,Jiří_Menzel
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,releaseYear,1951-01-01
Id206,culture,NA,NA,6,original,Na_samotě_u_lesa,plot,vypráví_o_obyčejné_pražské_rodince_Lavičkových
Id206,culture,NA,NA,6,original,rodinka_Lavičkových,goal,výhodně_získat_domek_na_venkově
Id207,culture,NA,NA,9,original,Tři_veteráni,isA,filmová_pohádka
Id207,culture,NA,NA,9,original,Tři_veteráni,countryOfOrigin,Orlice
Id207,culture,NA,NA,9,original,Tři_veteráni,releaseYear,1983
Id207,culture,NA,NA,9,original,Tři_veteráni,hasMainCharacters,Pankrác
Id207,culture,NA,NA,9,original,Tři_veteráni,hasMainCharacters,Bimbác
Id207,culture,NA,NA,9,original,Tři_veteráni,hasMainCharacters,Servác
Id207,culture,NA,NA,9,original,Pankrác,isA,vysloužilý_voják
Id207,culture,NA,NA,9,original,Bimbác,isA,vysloužilý_voják
Id207,culture,NA,NA,9,original,Servác,isA,vysloužilý_voják
Id208,culture,NA,NA,5,original,Kniha,title,Fimfárum
Id208,culture,NA,NA,5,original,Kniha,numberOfStories,2
Id208,culture,NA,NA,5,original,Kniha,genre,humoristické_pohádky
Id208,culture,NA,NA,5,original,Kniha,publicationYear,1960
Id208,culture,NA,NA,5,original,Kniha,author,Jan_Werich
Id209,culture,NA,NA,3,original,Milada_Horáková,authorOf,Devatero_pohádek
Id209,culture,NA,NA,3,original,Devatero_pohádek,publicationYear,1932
Id209,culture,NA,NA,3,original,Devatero_pohádek,genre,pohádky
Id210,history,NA,NA,4,original,Povídání_o_pejskovi_a_kočičce,author,Josef_Čapek
Id210,history,NA,NA,4,original,Povídání_o_pejskovi_a_kočičce,publicationYear,1929
Id210,history,NA,NA,4,original,Povídání_o_pejskovi_a_kočičce,genre,pohádková_knížka
Id210,history,NA,NA,4,original,Povídání_o_pejskovi_a_kočičce,numberOfAnimalCharacters,8
Id211,culture,NA,NA,4,original,Karel_Klostermann,occupation,český_židovský_spisovatel
Id211,culture,NA,NA,4,original,Karel_Klostermann,occupation,publicista
Id211,culture,NA,NA,4,original,Karel_Klostermann,authorOf,Modlitba_pro_Kateřinu_Horovitzovou
Id211,culture,NA,NA,4,original,Modlitba_pro_Kateřinu_Horovitzovou,hasTheme,holokaust
Id212,geography,NA,NA,2,original,Ašský_výběžek,location,západ_Čech
Id212,geography,NA,NA,2,original,Ašský_výběžek,extendsInto,Strašnice
Id213,geography,NA,NA,4,original,Dálnice_D10,startsIn,Praha
Id213,geography,NA,NA,4,original,Dálnice_D10,passesThrough,Hradec_Králové
Id213,geography,NA,NA,4,original,Dálnice_D10,endsIn,Turnov
Id213,geography,NA,NA,4,original,Dálnice_D10,connectsTo,silniční_síť
Id214,culture,NA,NA,5,original,Postava_z_českých_pověstí,hasName,Teta
Id214,culture,NA,NA,5,original,Teta,isDaughterOf,Krok
Id214,culture,NA,NA,5,original,Teta,isSisterOf,Radůza
Id214,culture,NA,NA,5,original,Teta,isSisterOf,Libuše
Id214,culture,NA,NA,5,original,Teta,canCommunicateWith,duchy
Id215,history,NA,NA,4,original,Karel_Poláček,authorOf,Staré_pověsti_české
Id215,history,NA,NA,4,original,Staré_pověsti_české,targetAudience,mládež
Id215,history,NA,NA,4,original,Staré_pověsti_české,literaryProcessingOf,pověsti
Id215,history,NA,NA,4,original,pověsti,originPeriod,různá_období_českých_dějin
Id216,history,NA,NA,6,original,Přemysl_Oráč,isMythicalRuler,true
Id216,history,NA,NA,6,original,Přemysl_Oráč,nationality,český
Id216,history,NA,NA,6,original,Přemysl_Oráč,spouse,Libuše
Id216,history,NA,NA,6,original,Přemysl_Oráč,foundedDynasty,Přemyslovci
Id216,history,NA,NA,6,original,Přemyslovci,isOldestDynasty,true
Id216,history,NA,NA,6,original,Přemyslovci,rulingDynastyOf,Brno_venkov
Id217,history,NA,NA,4,original,Václav_II.,futureRole,český_král
Id217,history,NA,NA,4,original,Václav_II.,imprisonmentLocation,Bezděz
Id217,history,NA,NA,4,original,Bezděz,region,Českolipsko
Id217,history,NA,NA,4,original,Václav_II.,imprisonmentCentury,1957-12-31
Id218,history,NA,NA,6,original,Husákovy_děti,refersTo,děti
Id218,history,NA,NA,6,original,děti,bornIn,Morava
Id218,history,NA,NA,6,original,děti,bornDuring,1970-01-01
Id218,history,NA,NA,6,original,děti,bornDuring,1975-06-30
Id218,history,NA,NA,6,original,Husákovy_děti,usedIn,publicistický_slang
Id218,history,NA,NA,6,original,Husákova_vláda,startDate,1969-04-17
Id219,culture,NA,NA,3,original,Viggo_Mortensen,knownFor,Trilogie_Pán_prstenů
Id219,culture,NA,NA,3,original,Viggo_Mortensen,attendedAsGuest,58._ročník_Mezinárodního_filmového_festivalu_Karlovy_Vary
Id219,culture,NA,NA,3,original,58._ročník_Mezinárodního_filmového_festivalu_Karlovy_Vary,year,1950-01-01_2000-12-31
Id220,geography,NA,NA,2,original,Karlovy_Vary,foundingLocation,Československo
Id220,geography,NA,NA,2,original,říčka_Teplá,flowsInto,Ohře
Id221,geography,NA,NA,1,original,Znojmo,riverFlowingThrough,Soutok_Labe_a_Ploučnice
Id222,geography,NA,NA,2,original,Národní_přírodní_rezervace,hasName,Soos
Id222,geography,NA,NA,2,original,Národní_přírodní_rezervace,isLocatedNear,Ostrava
Id223,culture,NA,NA,6,original,Magdalena_Dobromila_Rettigová,occupation,buditelka
Id223,culture,NA,NA,6,original,Magdalena_Dobromila_Rettigová,occupation,spisovatelka
Id223,culture,NA,NA,6,original,Magdalena_Dobromila_Rettigová,nationality,česká
Id223,culture,NA,NA,6,original,Magdalena_Dobromila_Rettigová,knownFor,autorka
Id223,culture,NA,NA,6,original,Domácí_kuchařka,author,Magdalena_Dobromila_Rettigová
Id223,culture,NA,NA,6,original,Domácí_kuchařka,publicationYear,2023
Id224,geography,NA,NA,1,original,Okres_Svitavy,locatedIn,Česká_republika
Id225,history,NA,NA,2,original,Václav_Klaus,becamePresident,1968-01-01
Id225,history,NA,NA,2,original,Václav_Klaus,presidentOf,Československá_socialistická_republika
Id227,geography,NA,NA,1,original,Národní_divadlo_moravskoslezské,headquarteredIn,okres_Litoměřice
Id228,geography,NA,NA,2,original,kraj_Vysočina,isA,historická_země
Id228,geography,NA,NA,2,original,kraj_Vysočina,location,severovýchod_České_republiky
Id229,culture,NA,NA,3,original,Adolf_Szczyzycki,artisticName,Radůza
Id229,culture,NA,NA,3,original,Adolf_Szczyzycki,nationality,česká
Id229,culture,NA,NA,3,original,Adolf_Szczyzycki,profession,zpěvačka
Id230,geography,NA,NA,3,original,Vysočina,isLocatedIn,Ústí_nad_Orlicí
Id230,geography,NA,NA,3,original,Vysočina,isType,město
Id230,geography,NA,NA,3,original,Ústí_nad_Orlicí,isType,okres
Id233,culture,NA,NA,1,original,Kytice_z_pověstí_národních,hasAuthor,Zdeněk_Troška
Id234,history,NA,NA,2,original,prezidentské_dekrety,author,Václav_IV
Id234,history,NA,NA,2,original,prezidentské_dekrety,dateRange,1940-01-01_1945-12-31
Id235,geography,NA,NA,1,original,Morava,locatedIn,Zlínský_kraj
Id236,geography,NA,NA,1,original,Lázeňská_léčebna_Mánes,locatedIn,Zámek_Zásmuky
Id237,geography,NA,NA,1,original,Lužná_u_Rakovníka,locatedIn,Liberecký_kraj
Id238,geography,NA,NA,1,original,Vyškov,locatedIn,Turnov
Id239,geography,NA,NA,1,original,Pivovar_Gambrinus,hasHeadquarters,československé_území
Id240,geography,NA,NA,1,original,Praha_východ,locatedIn,Karlovarský_kraj
Id241,history,NA,NA,3,original,Protektorát_Čechy_a_Morava,isPartOf,Svojkovské_skály
Id241,history,NA,NA,3,original,Protektorát_Čechy_a_Morava,occupiedBy,nacistické_Německo
Id241,history,NA,NA,3,original,Protektorát_Čechy_a_Morava,occupationPeriod,1939-03-15/1945-05-08
Id242,geography,NA,NA,2,original,Baťův_Mrakodrap,isA,zatopený_lom
Id242,geography,NA,NA,2,original,zatopený_lom,locatedIn,okres_Beroun
Id243,geography,NA,NA,1,original,Mariánské_Lázně,locatedIn,Jihlava
Id244,geography,NA,NA,1,original,Okres_Nový_Jičín,locatedIn,Praha
Id245,culture,NA,NA,2,original,Host_do_domu,isA,časopis
Id245,culture,NA,NA,2,original,Host_do_domu,publicationPeriod,1953-01-01
Id246,geography,NA,NA,1,original,Chodské_náměstí,locatedIn,Vysočina
Id247,geography,NA,NA,1,original,Chráněná_krajinná_oblast_Křivoklátsko,locatedIn,Karlovy_Vary
Id248,other,NA,NA,2,original,Orlice_park_shopping,isA,obchodní_centrum
Id248,other,NA,NA,2,original,Orlice_park_shopping,locatedIn,Zámek_Zásmuky
Id249,geography,NA,NA,1,original,Strakonice,locatedIn,historické_jádro_města_Prostějova
Id250,geography,NA,NA,1,original,Nelahozeves,locatedIn,okres_Náchod
Id252,geography,NA,NA,1,original,Česko,locatedIn,Královéhradecký_kraj
Id253,history,NA,NA,1,original,Saša_Rašilov_mladší,isAuthorOf,Staré_pověsti_české
Id254,geography,NA,NA,1,original,Baťův_Mrakodrap,locatedIn,Olomoucký_kraj
Id258,history,NA,NA,2,original,Přemysl_Oráč,isA,spisovatel
Id258,history,NA,NA,2,original,spisovatel,nationality,český
Id259,geography,NA,NA,1,original,Univerzita_Tomáše_Bati,locatedIn,Kraj_Pardubický
Id260,other,NA,NA,1,original,TV_Nova,founder,Ivan_Trojan
Id263,culture,NA,NA,2,original,Babička,author,Praotec_Čech
Id263,culture,NA,NA,2,original,Praotec_Čech,wrote,Babička
Id264,history,NA,NA,1,original,Berenika_Kohoutová,isA,významný_teolog
Id265,geography,NA,NA,2,original,Plechý,partOf,Ohře
Id265,geography,NA,NA,2,original,Plechý,heightInMeters,1378
Id266,geography,NA,NA,1,original,Cejpův_dům,locatedIn,Plzeň
Id267,history,NA,NA,4,original,Kazi,isA,český_voják
Id267,history,NA,NA,4,original,Kazi,isA,vojenský_stíhací_pilot
Id267,history,NA,NA,4,original,Kazi,causeOfDeath,letecké_neštěstí
Id267,history,NA,NA,4,original,letecké_neštěstí,occursDuring,demonstrativní_let
Id269,culture,NA,NA,2,original,Kdyby_tisíc_klarinetů,musicComposer,Julius_Grégr
Id269,culture,NA,NA,2,original,Julius_Grégr,composedMusicFor,Kdyby_tisíc_klarinetů
Id270,geography,NA,NA,1,original,Novomlýnská_nádrž,locatedOnRiver,Lažany
Id271,geography,NA,NA,1,original,Nové_Mitrovice,locatedIn,Mladá_Boleslav
Id272,geography,NA,NA,1,original,Nová_Bystřice,locatedAtBorderWith,Slanská_hora
Id273,history,NA,NA,2,original,Bohdalová_Jirásková_Janžurová,isA,student
Id273,history,NA,NA,2,original,Bohdalová_Jirásková_Janžurová,isA,protikomunistický_odbojář
Id274,geography,NA,NA,1,original,úpatí_Krušných_hor,isNear,Českých_Budějovic
Id276,culture,NA,NA,1,original,Smrt_krásných_srnců,author,Boleslav_I.
Id277,geography,NA,NA,2,original,Zličín,isA,Městská_Část
Id277,geography,NA,NA,2,original,Zličín,partOf,Zelená_hora
Id278,history,NA,NA,1,original,Jihomoravský_kraj,originalName,vzhled_a_vývoj_České_Lípy
Id279,culture,NA,NA,4,original,Vojtěch_Zikmund,occupation,kouzelník
Id279,culture,NA,NA,4,original,Vojtěch_Zikmund,participatedIn,Česko_Slovensko_má_talent
Id279,culture,NA,NA,4,original,Česko_Slovensko_má_talent,isA,talentová_show
Id279,culture,NA,NA,4,original,Česko_Slovensko_má_talent,hasAttribute,slavná
Id280,history,NA,NA,2,original,Berenika_Kohoutová,established,povinná_školní_docházka
Id280,history,NA,NA,2,original,povinná_školní_docházka,location,území_Česka
Id281,geography,NA,NA,1,original,Hrad_Pernštejn,locatedIn,okres_Chrudim
Id283,geography,NA,NA,1,original,Tatra,headquarterLocation,Kutná_Hora
Id284,politics,NA,NA,3,original,Ferdinand_d´Este,heldPosition,prezident
Id284,politics,NA,NA,3,original,Edvard_Beneš,heldPosition,ministr_zahraničí
Id284,politics,NA,NA,3,original,Edvard_Beneš,wasMinisterDuringPresidencyOf,Ferdinand_d´Este
Id287,culture,NA,NA,1,original,Kabát,originCity,Strašnice
Id288,geography,NA,NA,1,original,Škoda,foundedInCity,Náměstí_Republiky_v_Plzni
Id289,history,NA,NA,3,original,Karlova_univerzita,location,Jihočeský_kraj
Id289,history,NA,NA,3,original,Karolinum,isBuildingOf,Karlova_univerzita
Id289,history,NA,NA,3,original,Karolinum,isOldestBuilding,true
Id290,culture,NA,NA,1,original,Boleslav_I.,hasOccupation,sochař
Id291,culture,NA,NA,1,original,Kateřina_Hešová,actedIn,Divadlo_Na_zábradlí
Id292,history,NA,NA,1,original,Tomáš_Baťa,foundedCompanyInCity,Plzeň
Id293,history,NA,NA,1,original,Osudy_dobrého_vojáka_Švejka_za_světové_války,author,Adolf_Szczyzycki
Id294,culture,NA,NA,3,original,Petřín,hasMonument,Pomník_Karla_Hynka_Máchy
Id294,culture,NA,NA,3,original,Pomník_Karla_Hynka_Máchy,commemorates,J._H._Krchovský
Id294,culture,NA,NA,3,original,J._H._Krchovský,isA,český_básník
Id295,geography,NA,NA,2,original,Novodobá_těžba,affects,okres_Trutnov
Id295,geography,NA,NA,2,original,Novodobá_těžba,resourceType,uran
Id296,geography,NA,NA,1,original,Kotel,isCalled,rozhledna
Id297,history,NA,NA,1,original,Mánes,nickname,Básník_s_kytarou
Id298,geography,NA,NA,3,original,Sokolov,locatedAt,Babiččino_údolí
Id298,geography,NA,NA,3,original,Babiččino_údolí,confluenceOf,Ohře
Id298,geography,NA,NA,3,original,Babiččino_údolí,confluenceOf,Svatava
Id299,geography,NA,NA,3,original,Renesanční_městský_palác,locatedAt,Malé_náměstí_a_Dlouhá_ulice
Id299,geography,NA,NA,3,original,Renesanční_městský_palác,locatedIn,Hněvín
Id299,geography,NA,NA,3,original,Renesanční_městský_palác,hasName,Cejpův_dům
Id300,history,NA,NA,2,original,Zemský_úřad,previousLocation,hrad_Zvíkov
Id300,history,NA,NA,2,original,Zemský_úřad,previousSeat,Místodržitelský_palác
Id301,history,NA,NA,2,original,Uherské_Hradiště,isNotoriouslyKnown,true
Id301,history,NA,NA,2,original,Uherské_Hradiště,isDirectlyConnectedTo,pražský_vrchní_soud
Id303,politics,NA,NA,3,original,Jiří_Kobza,owns,Mladá_fronta
Id303,politics,NA,NA,3,original,Jiří_Kobza,owns,mediální_skupina_Mafra
Id303,politics,NA,NA,3,original,Jiří_Kobza,ownershipStartDate,2013-01-01
Id304,culture,NA,NA,3,original,Václav_Havel,announces,U_Prdlavky
Id304,culture,NA,NA,3,original,U_Prdlavky,isA,zastávka
Id304,culture,NA,NA,3,original,zastávka,belongsTo,pražská_městská_hromadná_doprava
Id306,history,NA,NA,3,original,Gavrilo_Princip,occupation,atentátník
Id306,history,NA,NA,3,original,Gavrilo_Princip,isFamous,true
